Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
PG,,,57.79999923706055,12695,57.79999923706055,472568,10000,57,267623,57.29999923706055,4111,57.29999923706055,201648,608,55.70000076293945,334566,57,666,57,10748,50000,48,50000,61.70000076293945,35999,61.70000076293945,882146,1000,56.20000076293945,813522,48,23583,56,28583,1923,48,11923,54,6980,54,536379,30,53.099998474121094,84985
PIB,,,1194.2099609375,1,2990,30,11,2900,174,2050,15,2100,15,5,800,1356,1500,53,2000,53,,,0,1200,24,2500,24,100,150,100,549.1900024414062,,,0,,,0,1490,23,1400,214,100000,0.009999999776482582,100000
PK,,,2200,102,2200,336,,,0,999,160,999,1470,,,0,832.6099853515625,,,0,,,0,1000,2,1200,2,999,450,999,832.6099853515625,,,0,,,0,1940,58,1000,58,,,0
POW,6000,,10000,45,10000,3142,146,9500,1329,9990,1,9980,3804,10,8590,678,9500,50,9500,90,,,0,10900,362,10900,2226,1120,10000,2761,13000,,,0,,,0,10000,,,0,10,8560,953
PPA,,,350,587,350,1133,9696,300,11608,320,32,350,7417,830,320,3234,300,,,0,,,0,260,16,330,8524,280,260,1280,220,,,0,990,220,990,300,7,333,967,4644,300,4644
PSH,,,10000,187,10000,2324,100,9000,100,10000,18,12000,1007,,,0,4013.580078125,,,0,,,0,9000,429,11800,1708,25,9000,854,4013.580078125,32,13000,32,,,0,10000,360,13600,636,69,10000,79
PSL,,,5390,14,5370,4337,10,4800,2939,5400,201,5400,683,34,4600,1517,5000,92,5000,92,,,0,5500,233,5500,2693,12,4920,2267,4320,36,4320,108,24,3000,24,5440,73,5440,679,38,4300,63
PSM,,,3290,15,3280,5066,385,2800,985,2778.469970703125,4,4000,4,74,2750,3001,2500,,,0,,,0,4340,30,4350,713,500,3050,4583,1299.4200439453125,35,3000,35,,,0,3100,67,3100,840,250,2650,1059
PSS,,,1500,57,1880,13562,1097,1500,2107,1463.8499755859375,36,2170,1759,4,1460,4918,450,,,0,,,0,1450,21,1590,6015,,,0,1600,100,3000,100,,,0,1870,416,1870,3395,371,1100,4215
PT,,,592.4000244140625,1021,598,34275,244,510,17559,555,503,555,32381,100,501,5087,575.280029296875,180,600,1675,,,0,588,631,588,39614,2,502,11142,700,227,700,263,15,600,15,579,667,579,31912,500,461,1588
PWO,,,400,353,400,35020,220,396,20718,419,110,419,32578,100,393,5366,390,124,390,1696,17,281,3017,426,2708,426,23335,10,412,21688,350,240,350,1128,200,300,695,375,1118,375,17525,2000,331,2631
QCR,,,999000,1,998000,13,1,900000,2,997000,1,998000,9,1,900000,4,850000,,,0,,,0,1102989.25,1,1300000,1,5,800000,6,365080.84375,,,0,,,0,1400000,1,1500000,1,1,1000000,2
RAD,,,14576.5302734375,2,14000,302,100,13000,300,15300,37,15300,174,50,13500,57,3700.18994140625,,,0,,,0,13861.9599609375,12,13900,467,44,13000,367,3700.18994140625,10,14500,10,,,0,12600,42,16000,42,,,0
RAG,,,550000,1,699000,4,,,0,550000,11,690000,12,1,550000,2,259841.8125,,,0,,,0,569000,9,569000,9,5,480000,5,259841.8125,,,0,,,0,580000,4,650000,8,,,0
RAM,,,3150,52,3100,2387,500,2800,1859,2500,3,2800,1117,151,2500,1202,1238,,,0,,,0,2700,53,2990,2925,709,2700,2177,1600,10,3000,10,,,0,2500,97,2800,595,463,2500,1463
RAT,32,176,175,26987,175,1309849,4399,174,796780,176,100,176,784552,3041,132,119406,173.6999969482422,901,176,1401,9950,150,19650,176,100,176,822600,28099,174,198645,190,6819,190,6819,2000,150,27224,175,2586,175,750525,53276,172,568308
RBH,,,19600,27,19600,2603,184,17500,585,20400,34,20300,1327,99,18000,130,22000,2,22000,22,,,0,17000,267,17100,2793,231,17000,831,25000,8,20000,8,10,10000,10,18100,8,18100,594,100,17600,253
RCO,400,,1500,400,1600,8705,1644,1500,10035,1550,677,1550,11041,300,1330,2496,1700,120,1400,804,500,1000,500,1660,40,2000,3285,28,1660,4000,1500,160,1450,476,909,900,909,1280,6,1500,2634,6,1280,4603
RCS,,,250000,1,250000,6,1,200000,8,240000,13,240000,13,5,215000,12,93742,,,0,,,0,225000,2,225000,8,,,0,93742,,,0,,,0,210000,2,220000,2,1,200000,1
RCT,,,928000,1,926000,6,,,0,930000,1,959000,3,1,500000,3,1000000,,,0,,,0,990000,2,845000,6,,,0,357974.875,,,0,,,0,960000,1,979000,1,,,0
RDE,,,39000,50,38000,1084,26,32400,611,39000,3,39000,133,50,29100,434,38000,12,55000,12,,,0,39000,23,39000,1140,115,31700,725,50000,57,50000,57,10,15000,10,34600,18,34600,755,50,31500,924
RDL,,,1100000,1,1370000,13,1,200000,1,998000,2,996000,9,,,0,378869.09375,,,0,,,0,1390000,1,1390000,3,1,1200000,2,378869.09375,,,0,,,0,1600000,1,1400000,1,,,0
RDS,,,800000,1,800000,1,,,0,775000,1,800000,1,,,0,208036.5625,,,0,,,0,800000,1,800000,1,,,0,208036.5625,,,0,,,0,800000,1,800000,1,,,0
RE,,,2900,1951,2900,24994,250,1800,827,3700,70,3700,14080,100,2600,200,3000,279,3500,279,,,0,3400,937,3390,53447,100,2800,100,5000,12,4500,3760,,,0,2800,300,4200,11955,,,0
REA,,,1310,146,1310,8718,,,0,1200,9,1200,5571,300,750,300,500,17,3000,17,,,0,1155.2099609375,100,1150,9027,104,985,5199,900,400,900,1600,,,0,1320,179,1300,695,620,1010,1834
RED,60000,,60000,200,60200,210,100,60000,100,60000,3,69900,248,100,60000,100,22664.060546875,,,0,,,0,60000,12,64900,387,100,60000,100,22664.060546875,,,0,,,0,60000,20,66000,20,100,60000,100
REO,,,2000,1,1980,2654,1000,400,1320,2100,52,2190,868,316,2100,416,164.57000732421875,270,2000,270,24,1000,24,400,,,0,,,0,2000,,,0,46,2000,46,0.009999999776482582,,,0,800000,0.009999999776482582,800000
REP,,,949,99,949,9874,26,845,10479,890,338,890,11571,2,830,888,950,170,950,970,10,630,10,880,708,880,13157,1,753,20509,700,62,700,153,50,620,113,899,522,899,13868,19,750,3170
RG,,,1500,65,1670,18164,515,1500,7061,2100,4048,2100,5138,500,1350,2670,2090,,,0,,,0,1620,320,1560,12447,650,1340,23313,2500,2,2220,120,,,0,1740,500,1700,11691,196,1410,2887
RGO,,,2340,161,2320,1084,500,1650,700,2100,8,2100,877,50,1310,605,794.6900024414062,,,0,,,0,1690,30,2490,3118,158,1690,1378,794.6900024414062,10,2100,10,,,0,2000,60,2000,77,77,1000,77
RHP,,,6990,1,6970,118,36,5200,36,6971.56982421875,47,7000,60,,,0,2754.409912109375,,,0,,,0,6590,1,6340,623,,,0,2754.409912109375,,,0,,,0,6941.5498046875,,,0,,,0
ROM,,,5520,128,5590,7164,50,5520,6006,4600,291,5980,1599,660,4600,1671,1901.9599609375,,,0,,,0,4850,46,5390,2022,296,4850,4193,4500,40,7500,40,,,0,5900,28,5900,1167,100,3310,401
RSE,,,29500,175,29000,3504,1,27200,369,33700,146,33500,2429,8,28000,507,33000,20,35000,20,,,0,27300,22,27300,1574,168,27200,1529,31028.849609375,5,30000,5,10,15000,10,29100,37,29100,696,20,27600,762
RSH,,,30000,711,40000,712,15,30000,429,50000,,,0,,,0,19215.0703125,,,0,,,0,22200,,,0,14,22200,54,28000,,,0,,,0,40000,,,0,30,22000,30
RSI,,,2000,427,2000,428,300,200,300,1650,18,1650,18,,,0,684.2000122070312,,,0,,,0,2120,16,2110,468,19,722,1034,1150,,,0,,,0,2282.31005859375,13,2480,85,,,0
RTA,,,16900,78,16900,3524,25,14700,1125,21935.900390625,26,21900,1486,70,16600,308,17300,10,25000,10,,,0,15500,31,15500,1552,250,15000,1333,20000,2,20000,2,10,8000,20,17166.669921875,58,17200,797,50,14500,641
S,,,378,76,378,2641,5,150,7760,145,231,293,3647,5,150,4115,280,,,0,,,0,223.82000732421875,696,240,7482,26,155,19054,145,100,190,100,,,0,237,643,237,9455,7286,200,12830
SA,,,7641.64990234375,45,8300,111,90,7500,90,8214.4404296875,35,8300,162,,,0,3410.75,,,0,,,0,8280,1,8280,307,42,7500,124,3410.75,,,0,,,0,15000,1,9000,144,10,7500,20
SAL,,,7100,2,7690,121,36,7100,536,7636.16015625,3,7890,238,49,7000,49,3410.75,,,0,,,0,7690,72,7690,752,88,7500,88,3410.75,,,0,,,0,7500,6,7500,140,28,7000,58
SAR,,,28000,20,32000,2700,7,28000,238,38658.05078125,75,39000,1063,10,29100,153,9564.2099609375,,,0,,,0,30000,12,33900,828,52,30000,245,9564.2099609375,10,34000,10,,,0,35600,191,35600,610,20,26500,72
SBU,,,43000,156,43000,1156,15,33000,15,44000,191,44000,191,15,33000,51,14800.4404296875,,,0,,,0,36000,20,36000,222,8,32000,54,14800.4404296875,,,0,,,0,36400,10,43000,160,15,30000,15
SC,,,1300,57,1300,10289,36,1020,4462,1360,230,1360,3373,22,1010,181,1600,95,1600,152,100,800,100,1250,162,1250,8187,318,850,1992,3000,75,3000,75,5,1200,105,1210,138,1210,6523,6,975,920
SCB,,,110000,9,110000,19,,,0,120000,1,120000,3,,,0,53413.53125,,,0,,,0,160000,1,135000,3,1,50000,1,53413.53125,,,0,,,0,100000,1,100000,4,,,0
SCN,,,2643.75,290,3040,2279,22,2630,3293,3400,185,3400,2412,50,3100,1589,2500,922,2500,2435,,,0,3770,97,3770,1632,41,2790,1901,2500,133,2500,143,40,1500,40,3730,25,3730,1091,127,2650,364
SCR,82,,183,100,400,1721,46,183,3346,105,47,265,3040,370,105,3456,100,,,0,,,0,215,29,275,6257,1993,215,12502,150,15,144,15,,,0,300,101,320,6668,1376,300,3388
SDM,,,3400000,1,3000000,1,,,0,1115816.375,,,0,,,0,1115816.375,,,0,,,0,2500000,,,0,,,0,1115816.375,,,0,,,0,1115816.375,,,0,,,0
SDR,100000,,100000,49,102000,129,100,100000,100,100000,103,115000,133,100,100000,100,37717.0703125,,,0,,,0,100000,60,130000,60,100,100000,100,37717.0703125,,,0,,,0,100000,,,0,100,100000,100
SEA,,,200,680,195,87959,500,150,103525,189.5399932861328,180,190,47338,2500,141,111589,155,4450,155,9450,,,0,199,1502,199,60267,490,173,151804,170,1058,175,1058,,,0,173,8878,173,42086,4300,120,107888
SEN,,,812.3800048828125,124,819,92501,19560,800,45265,800,3504,800,34250,2000,740,3500,1300,,,0,50,610,100,834,258,834,47245,508,801,25372,775,,,0,,,0,846.739990234375,460,847,10505,400,695,6756
SEQ,,,21000,30,24000,51,100,22000,428,23000,,,0,,,0,8481.08984375,,,0,,,0,20000,3,20000,40,59,18000,59,8481.08984375,,,0,,,0,25000,,,0,10,16000,10
SF,6,18,17.899999618530273,40184,17.899999618530273,1968183,40,17.399999618530273,1662490,16.899999618530273,104882,17,1122946,19631,16.299999237060547,2624692,17.799999237060547,3325,17.799999237060547,115364,100000,16.5,100000,17.899999618530273,9309,17.899999618530273,619846,168,17.700000762939453,1564410,17.43000030517578,16000,18.200000762939453,52882,10011,17.399999618530273,83197,18,100,18,1302208,2155,17.700000762939453,446105
SFE,,,67600,6,64900,103,7,50000,7,63000,7,63000,91,7,60000,27,25136.580078125,,,0,,,0,62356.9296875,10,64900,122,,,0,25136.580078125,,,0,,,0,66000,3,69700,54,1,60000,1
SFK,,,90,394,99,121625,200,90,140447,95.5,986,95.5,58093,9064,75,115742,75,3889,85,6889,,,0,71,43,78,237368,3741,71,202659,70,200,238,200,100,50,100,89.80000305175781,387,89.9000015258789,103099,30,77.0999984741211,103718
SFL,,,98500,1,98300,35,,,0,118000,1,109000,39,,,0,39315.26953125,,,0,,,0,85000,1,88900,7,,,0,39315.26953125,,,0,,,0,11000,1,109000,13,,,0
SI,,,2420,64,2550,20342,560,2420,10757,2657.2900390625,1908,2660,14218,352,2300,8996,2000,858,2700,858,,,0,2760,102,2760,24827,133,2330,4661,3000,,,0,39,1000,39,2120,140,2300,1692,1882,2120,8761
SIL,,,2800,174,2800,1489,,,0,1500,106,2640,801,201,1500,201,2265.139892578125,4,10000,4,,,0,2750,809,2750,3111,,,0,2265.139892578125,10,3500,14,,,0,2050,30,1950,553,20,1600,20
SIO,38,,132.25999450683594,951,133,253941,10,102,30830,139,2104,139,148470,110,135,21606,190,903,145,3841,,,0,142,881,142,140850,50,124,41679,190,15000,150,23670,50,100,50,120,424,140,58586,1000,75.0999984741211,23960
SNM,,,110000,10,119000,75,50,110000,110,109000,19,109000,63,,,0,76610.65625,,,0,,,0,114121.8984375,4,115000,23,4,114000,104,76610.65625,,,0,,,0,110000,6,120000,6,100000,0.009999999776482582,100000
SOI,,,1000,400,1000,2290,101,725,2713,800,350,800,3762,808,680,3002,450,,,0,,,0,890,480,870,18232,41,703,9883,550,10,744,663,,,0,748,48,749,5570,36,625,7796
SOL,,,1621.2099609375,4000,1600,6029,10000,1500,22555,1410.699951171875,12,1450,631,808,1200,4443,446.0199890136719,,,0,,,0,1590,125,1580,6439,3000,1450,8843,1200,3,1200,3,,,0,1814.1500244140625,1555,2950,1555,1000,1200,3988
SP,2500,,3102.080078125,915,3400,8027,100,2500,100,2980,24,2950,2053,96,2510,196,2900,10,2900,152,,,0,2900,1927,2900,11344,100,2500,110,2560,,,0,,,0,3600,16,3600,1952,446,2550,746
SPT,,,600,299,750,299,,,0,600,1000,600,5000,,,0,189.3300018310547,,,0,,,0,520,100,520,100,,,0,189.3300018310547,,,0,,,0,778.8099975585938,156,780,28792,,,0
SRD,70000,,94093.75,13,100000,13,99,70100,199,70000,3,89900,147,100,70100,200,29473.939453125,,,0,,,0,70100,60,90000,60,100,70100,200,29473.939453125,,,0,,,0,70000,10,90000,10,100,70100,200
SRP,,,13900,87,13900,1830,,,0,17000,547,17000,1118,,,0,7928.259765625,,,0,,,0,16900,48,16900,207,100,4000,100,7928.259765625,,,0,,,0,20000,48,20000,48,,,0
SSC,,,640,2580,640,9130,197,550,6403,720,223,720,758,7,600,2956,600,96,600,2196,,,0,650,101,650,14023,20,570,8132,530,53,530,343,,,0,669,36,669,2920,150,621,779
SSL,,,69600,1,69600,20,,,0,69863.640625,1,71000,1,2,58000,2,22109.029296875,,,0,,,0,66951.890625,1,69900,7,,,0,22109.029296875,,,0,,,0,72601.90625,1,79900,2,,,0
SST,,,10000000,2,10000000,2,,,0,3838074,,,0,,,0,3838074,,,0,,,0,10000000,,,0,,,0,3838074,,,0,,,0,3838074,,,0,,,0
STL,,,1930,1,2180,16054,304,1930,6770,2196.5,168,2200,10781,259,2010,3444,2300,222,2300,1272,200,1800,200,1800,54,1930,25802,76,1800,4824,2000,63,1950,247,,,0,2050,582,2210,8196,56,2050,2362
STR,1750,,2800,6,2800,195,500,2300,826,1784.530029296875,10,2700,310,96,1800,490,2000,150,2000,151,,,0,3200,53,3200,335,200,1800,380,1950,12,2600,22,,,0,2764.580078125,,,0,40,2650,570
STS,,,189000,1,189000,12,2,17300,4,170000,4,168000,7,,,0,95665.6796875,,,0,,,0,176000,1,179000,6,2,17000,2,95665.6796875,,,0,,,0,178000,3,176000,14,,,0
SU,,,115000,9,115000,11,,,0,200000,,,0,,,0,112362.03125,,,0,,,0,300000,20,300000,20,,,0,112362.03125,,,0,,,0,112362.03125,,,0,,,0
SUD,100000,,110000,4,110000,34,100,100000,100,100000,3,124000,63,100,100000,100,37979.5703125,,,0,,,0,120000,57,120000,57,100,100000,100,37979.5703125,,,0,,,0,100000,,,0,100,100000,100
SUN,,,790,110,790,4889,100,550,1184,650,430,650,920,20,550,1004,475,200,1000,200,,,0,720,570,720,3200,1000,600,6842,499,300,499,500,100,300,100,675,520,705,2015,10,675,1070
SWF,,,198,271,198,255066,1451,176,145234,194.3000030517578,160,195,119228,2935,181,112904,80.30999755859375,,,0,,,0,178,3141,177,154960,18050,175,138050,110,1000,400,1000,,,0,175,411,175,38640,798,139,108098
TA,,,17400,5,17400,854,2,12000,12,15000,113,19000,463,3,15000,335,8409.3798828125,,,0,50,8000,50,23800,65,23700,235,36,12500,245,10400,,,0,1,16000,1,29000,220,26900,287,10,16000,61
TAC,,,150000,1,318000,68,2,15000,2,500000,3,350000,5,,,0,91593.2265625,1,350000,1,,,0,550000,2,460000,13,,,0,91593.2265625,,,0,,,0,91593.2265625,,,0,2,50000,2
TAI,,,724.72998046875,5573,750,10442,729,703,1129,1000,313,999,8887,40,500,70,121.01000213623047,1000,900,1000,,,0,1110.72998046875,194,1200,6220,181,800,1567,750,22,750,84,,,0,839.27001953125,106,750,1845,,,0
TBU,,,67968.8125,170,68000,170,15,59000,15,69000,150,69000,150,2,51000,2,22796.0390625,,,0,,,0,108000,16,68500,177,15,59000,15,22796.0390625,,,0,,,0,69000,10,68500,200,,,0
TC,,,4100,39,6490,990,25,4100,25,7400,150,7400,984,50,7000,227,3848.0400390625,,,0,,,0,20000,32,20000,321,50,5000,87,7500,10,18000,10,,,0,6500,15,6500,1079,98,2500,98
TCB,,,51000,1,52000,1,,,0,26000,1,26000,2,,,0,9540.4501953125,,,0,,,0,30000,1,34300,7,,,0,9540.4501953125,,,0,,,0,29900,1,25500,3,,,0
TCL,,,4300,1158,4300,6761,100,3610,7523,3905.169921875,156,3900,7444,500,3150,3335,3500,96,3500,429,,,0,3741.409912109375,454,3750,8567,30,3600,8041,3000,72,3000,72,20,2000,20,3766.159912109375,60,3930,3335,100,3500,2468
TCO,,,749,98,749,6076,100,420,1600,800,508,800,3311,50,600,2560,328.5,9490,500,20419,,,0,1270,422,1270,5577,500,416,970,130,93,650,535,,,0,750,,,0,25,800,597
TCS,,,4987.10009765625,2000,5400,5502,89,4010,1234,5190,18,5190,729,500,3000,571,6264.18994140625,94,9000,94,100,5700,100,5400,333,5000,851,9,3940,29,4400,50,8000,50,,,0,4840,386,4840,8575,,,0
TCU,,,230000,2,200000,2,10,91100,12,200000,1,200000,1,10,90000,10,69683.3828125,,,0,,,0,195000,3,300000,3,10,196000,37,69683.3828125,,,0,,,0,250000,3,250000,3,10,96000,15
THF,,,849,199,849,3100,320,500,4701,675,260,650,7300,2000,490,7430,475,,,0,,,0,600,2343,600,23948,1000,450,12860,550,40,550,40,,,0,591,1747,591,3451,500,500,500
THP,,,6500,382,6740,2635,63,5130,1063,8397.3896484375,42,8400,385,200,7000,413,2399.0400390625,,,0,,,0,5000,473,6800,1027,461,5000,461,2399.0400390625,,,0,,,0,6000,222,8900,411,16,6000,16
TI,,,2315.7099609375,444,2300,15703,2000,1940,4010,2380,77,2380,9596,100,2000,1762,2000,478,2400,1523,,,0,2350,74,2340,21461,418,2000,5134,2490,76,4000,76,,,0,2640,829,2630,3891,2000,2200,2396
TIO,74,,396,3393,396,187395,2000,295,15502,300,11608,300,23716,4500,256,42071,330,400,280,2320,,,0,340,586,340,56119,18,290,17077,220,,,0,,,0,390.9800109863281,,,0,405,244,3955
TK,,,31000,160,48000,433,,,0,34500,50,39000,253,20,33000,40,20250.619140625,,,0,,,0,39065.21875,37,40000,37,,,0,20250.619140625,5,41100,5,,,0,3950,2,38900,9,,,0
TOR,,,900000,12,849000,29,,,0,280650.28125,,,0,,,0,280650.28125,,,0,,,0,1100000,1,800000,4,,,0,280650.28125,,,0,,,0,400000,,,0,,,0
TPU,,,2450,177,3990,2480,67,2410,802,2500,114,2500,614,,,0,1175.199951171875,,,0,,,0,2500,91,4470,676,486,2500,486,1000,,,0,,,0,3300.570068359375,188,4100,681,,,0
TRA,,,2029.4300537109375,27,2260,1571,200,1500,200,1846.1099853515625,90,2550,690,100,1700,100,840.010009765625,,,0,,,0,1810,158,2140,2876,162,1810,662,840.010009765625,10,2000,10,,,0,2730,158,2730,293,200,1700,200
TRN,,,531,1602,531,131484,30,512,163963,500,6946,509,53380,38,497,122367,600,,,0,,,0,482,1020,505,95124,3875,482,138353,50,1000,700,1000,,,0,504,2548,504,31592,206,479,106430
TRS,,,299666.65625,20,300000,28,8,231000,20,220000,,,0,,,0,101058.03125,,,0,,,0,260000,16,300000,619,4,260000,14,101058.03125,,,0,,,0,295000,,,0,8,231000,28
TRU,,,573.1199951171875,75,720,10188,1045,555,12462,780,201,780,6559,16,580,2286,658.1599731445312,178,750,178,,,0,649,58,649,29006,3944,558,18589,500,86,550,306,100,500,100,670,121,670,9872,96,575,8216
TS,,,899,1569,899,9760,1000,122,2100,92.47000122070312,491,300,491,616,63,2284,74.80999755859375,,,0,,,0,550,554,550,1725,100,400,13195,74.80999755859375,10,399,10,,,0,207,464,600,464,93,207,1662
TSH,,,41200,30,41200,1536,5,31500,804,35000,100,49300,594,20,37000,60,60000,,,0,,,0,38000,34,38000,456,2,32000,635,40000,9,39000,16,,,0,59856.28125,94,60000,94,1,39000,49
TUB,,,298,1404,290,15787,231,220,31537,278.8399963378906,2612,289,11178,26,200,5452,270,148,270,346,,,0,200,10420,332,21822,1000,180,27422,170,260,170,1544,,,0,152.8000030517578,3739,349,35319,4400,151,25989
UTS,3500,,6000,17,17000,479,39,6000,3632,7921.31005859375,,,0,8,8000,1440,5400,,,0,,,0,7980,3,7950,231,34,7010,1923,5900,16,6000,16,,,0,8500,178,11000,218,30,6500,1351
VCB,,,799000,1,799000,2,,,0,850000,1,877000,2,,,0,350872.8125,,,0,,,0,839000,1,839000,3,,,0,350872.8125,,,0,,,0,896000,1,896000,4,,,0
VEG,88,,446.4100036621094,230,447,27067,30,311,25875,410,3357,415,14318,512,410,12300,400,320,10000,320,,,0,434,978,434,13842,38,351,14962,335,840,375,840,303,335,970,480,25,470,16679,127,335,30619
VF,,,19.899999618530273,1000,19.799999237060547,2324509,100000,15,100000,22,6536,22,103174,100000,15.100000381469727,200000,16.139999389648438,18763,24,18763,,,0,15,85000,19.399999618530273,643459,84000,15,84000,24,90000,24,90000,,,0,17.399999618530273,19931,17.399999618530273,946536,41000,15,41000
VFT,,,2600000,1,2600000,1,,,0,2600000,,,0,,,0,1029499.4375,,,0,,,0,2400000,,,0,,,0,1029499.4375,,,0,,,0,1029499.4375,,,0,,,0
VG,,,2860,39,2860,2443,15,2100,2250,2120,104,2120,6548,37,1810,667,2190,90,2190,250,,,0,2300,301,2300,2596,101,1900,1501,2400,17,2400,217,,,0,2380,12,2380,7981,30,2260,2154
VIT,,,792.6300048828125,376,1080,7780,841,560,1045,785,17985,785,17985,500,400,500,324.6600036621094,,,0,,,0,982.9199829101562,450,984,784,,,0,740,,,0,,,0,1125.4100341796875,,,0,4,800,33
VOE,,,5400000,,,0,,,0,2949036.25,1,6000000,1,,,0,2949036.25,,,0,,,0,5000000,,,0,,,0,2949036.25,,,0,,,0,2949036.25,,,0,,,0
VOR,,,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2553164.5,1,4420000,1,,,0,2518066.5,,,0,,,0,2553164.5,,,0,,,0
VSC,,,50000,1,40000,4,,,0,50000,1,50000,1,,,0,15937.349609375,,,0,,,0,54800,1,54200,6,,,0,15937.349609375,,,0,,,0,50000,1,40000,2,,,0
W,,,16600,29,16600,3565,66,15200,11137,17000,5,17000,1974,191,16000,842,6250.14013671875,,,0,,,0,17500,80,17500,2021,3,16500,1579,8900,,,0,10,8000,10,15200,72,16500,920,1,15100,565
WAI,,,97000,68,97000,569,42,91000,205,93000,21,94000,316,20,90000,60,100000,37,100000,248,,,0,94498.7734375,33,96000,688,20,90600,170,51930.23046875,,,0,,,0,90000,46,94000,171,49,90000,200049
WAL,,,7990,180,7990,2819,10,6510,2212,6300,40,7500,1542,250,6200,1070,2800.330078125,,,0,,,0,8991.650390625,874,8200,8746,44,6500,444,2800.330078125,,,0,,,0,9500,26,9500,26,,,0
WCB,,,960000,2,924000,20,1,402000,2,800000,2,937000,7,,,0,347832.9375,,,0,,,0,868000,2,867000,27,1,318000,3,347832.9375,,,0,,,0,784275,1,939000,4,1,300000,2
WIN,,,14200,51,14200,2022,24,8500,4571,9500,250,9200,1038,2000,7600,3787,10000,60,12000,73,,,0,9870,20,9870,5010,2000,7600,4934,12000,2,6480,22,,,0,8496.669921875,164,8500,1089,1,7040,5947
WM,,,11000,264,13000,313,60,11000,79,12900,15,12900,50,8,10000,9,6821.509765625,,,0,,,0,12000,50,12000,223,82,11000,192,6821.509765625,,,0,,,0,11000,,,0,,,0
WOR,,,230000,,,0,,,0,188458.625,,,0,10,160000,10,83894.7265625,1,200000,1,,,0,200000,,,0,,,0,83894.7265625,,,0,,,0,150000,,,0,,,0
WR,140000,,190000,10,155000,18,5,150000,110,150000,1,150000,1,100,140000,100,78235.6171875,,,0,,,0,140000,1,150000,3,100,140000,100,78235.6171875,,,0,,,0,150000,,,0,100,140000,100
WRH,,,7800,1326,7800,1895,10,6010,180,10900,726,10900,2579,,,0,3393.949951171875,,,0,,,0,9990,10,9750,2522,96,8000,606,3393.949951171875,,,0,,,0,5000,505,9970,1744,,,0
WS,,,5670,74,5590,1206,,,0,4880,44,4900,213,50,3400,275,6000,60,5200,64,,,0,3931.360107421875,8,4800,2110,52,3900,1071,2599.570068359375,20,5000,166,,,0,5150,133,5150,623,50,3050,260
ZIR,,,209.16000366210938,1,349,22304,100,175,12600,478.9700012207031,43,540,13975,468,440,1968,117.55000305175781,552,800,552,,,0,676,1919,676,24628,10,501,6510,648,20,780,20,,,0,600,316,600,6033,4,325,1504
ZR,,,16200,198,16200,271,50,11500,80,13344.8798828125,446,17000,487,200,14200,300,7683.919921875,,,0,,,0,16104.66015625,176,16900,378,100,14000,270,15200,10,35000,10,,,0,14615.3203125,25,16200,191,104,13500,164
