Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
PE,,,13.800000190734863,281,13.800000190734863,2386938,1200,12.5,1669260,11.859999656677246,19000,11.800000190734863,5344528,81000,11.300000190734863,2193363,12.100000381469727,25000,12.100000381469727,175000,,,0,14,342547,14,3427365,5000,12.100000381469727,1949723,11,34527,14,43509,10000,10,60000,12.699999809265137,65500,12.800000190734863,2766722,475,11.699999809265137,1783960
PFE,,,980.5499877929688,300,990,3018,1980,810,2274,900,5000,880,8842,,,0,825,280,825,280,,,0,1080,60,1080,710,1900,900,3999,1150,270,800,270,119,500,119,936.5399780273438,10,929,2737,470,850,590
PFG,,,4500000,2,4500000,2,,,0,2000907.875,,,0,,,0,2000907.875,,,0,,,0,3690000,,,0,,,0,2000907.875,,,0,,,0,2000907.875,,,0,,,0
PG,,,71,2434,71,317033,20000,62,426061,75,14213,75,112329,50,65,337038,60,,,0,50000,56,50000,64.19999694824219,15000,64.0999984741211,756110,2000,58.29999923706055,830071,54.25,5000,60,5000,1923,48,11923,60,39202,60,227299,300,56.099998474121094,161734
PIB,,,2000,21,2000,38,76,501,156,2081.580078125,24,2500,24,5,800,1356,1500,53,2000,53,,,0,2148.6201171875,2,2500,2,20,215,120,549.1900024414062,,,0,,,0,1477.1800537109375,18,1100,18,20,149,20
PK,,,2200,99,2200,333,,,0,999,143,999,1453,,,0,832.6099853515625,,,0,,,0,1000,2,1200,2,999,450,999,832.6099853515625,,,0,,,0,1000,44,1000,44,,,0
POW,6000,,11400,12,11400,1962,1827,10500,2718,9971.900390625,71,9980,3874,10,8600,668,9500,50,9500,90,,,0,10271.669921875,10,10800,2196,1000,10500,1100,13000,,,0,,,0,10200,111,10200,735,50,8100,899
PPA,,,336.45001220703125,140,350,686,76,320,11645,328.8900146484375,12,367,7604,614,320,3018,300,,,0,,,0,320,486,320,11296,984,260,1604,220,,,0,990,220,990,360.2200012207031,898,648,898,4086,300,4086
PSH,,,10000,187,10000,2324,100,9000,100,10000,18,12000,1370,,,0,4013.580078125,,,0,,,0,9000,429,11800,1708,25,9000,854,4013.580078125,32,13000,32,,,0,10000,360,13600,636,69,10000,79
PSL,,,5380,60,5100,4326,12,4900,4046,5400,14,5400,360,276,4900,2259,5000,92,5000,92,,,0,5660,8,5660,2205,60,4800,2149,5000,12,5000,84,24,3000,24,5690,3,5690,256,10,4360,56
PSM,,,3800,90,3400,1573,344,3000,2314,3883.330078125,28,3890,52,1000,2900,3907,2500,,,0,,,0,4071.179931640625,15,4130,1415,240,3000,3611,1299.4200439453125,35,3000,35,,,0,4000,51,4000,302,199,2600,559
PSS,,,1400,180,1450,13691,91,1400,91,1490,30,1580,2354,14,1490,6643,450,,,0,,,0,1600.68994140625,40,1880,6443,948,1300,2448,1600,100,3000,100,,,0,1690.6400146484375,31,1840,2626,20,1100,864
PT,,,659,362,659,31278,99,530,10150,620,4575,620,30992,10,501,3674,600,200,660,1495,,,0,565,296,564,46481,8,501,11772,700,43,700,79,15,600,15,630,180,630,25200,30,541,1975
PWO,,,440,3995,440,14318,1277,350,8277,364,464,364,39440,25,363,5218,390,75,390,1647,17,281,3017,418,277,418,22217,50,334,14976,350,888,500,888,495,200,495,440,586,440,8358,200,350,2612
QCR,,,999191.625,1,999000,23,1,800000,1,999000,1,1000000,7,1,900000,4,850000,,,0,,,0,1190000,1,1190000,4,5,800000,6,365080.84375,,,0,,,0,1472208.5,1,1600000,1,1,500000,1
RAD,,,13500,78,14700,246,95,12100,283,13296.990234375,76,14500,213,,,0,3700.18994140625,,,0,,,0,14400,9,14400,582,78,13100,423,3700.18994140625,10,14500,10,,,0,16000,33,16000,33,,,0
RAG,,,550000,1,699000,4,,,0,550000,11,690000,12,1,550000,2,259841.8125,,,0,,,0,569000,5,569000,17,17,480000,17,259841.8125,,,0,,,0,580000,4,650000,8,,,0
RAM,,,2800,66,3050,2475,482,2800,1841,2704.800048828125,44,2700,1335,500,2400,1051,1238,,,0,,,0,2960.050048828125,66,3000,2717,705,2700,1685,1600,10,3000,10,,,0,2595.780029296875,92,2900,490,100,2500,1100
RAT,32.29999923706055,178,178,100,178,1384101,21483,171,768034,177,500,177,790952,500,165,267844,184.3800048828125,1800,200,1800,9950,150,19600,178,100,178,822600,2517,175,184373,190,2509,190,2509,715,150,15939,176,241,176,731424,1000,173,542306
RBH,,,17500,18,19900,2239,400,17000,401,19400,30,19400,1837,4,18100,96,22000,20,22000,20,,,0,16500,10,16800,2667,288,16500,488,25000,8,20000,8,10,10000,10,20100,52,19900,1385,20,17600,123
RCO,400,,1890,26,1890,6703,20,1410,5730,1850,2959,1850,9960,20,1340,2145,1700,120,1400,804,500,1000,500,1510,139,2240,2772,590,1510,4516,1155.43994140625,140,1400,356,849,900,849,1500,41,1870,1094,59,1500,6713
RCS,,,271447.5,2,299000,4,1,210000,9,215000,4,260000,4,1,215000,8,93742,,,0,,,0,210000,5,210000,47,,,0,93742,,,0,,,0,210000,2,220000,2,1,200000,1
RCT,,,928000,1,926000,6,,,0,959000,1,950000,5,1,500000,3,1000000,,,0,,,0,845000,1,835000,5,,,0,357974.875,,,0,,,0,979000,1,1000000,1,,,0
RDE,,,59500,10,59500,855,200,35100,1002,52900,12,52900,329,6,29300,534,38000,10,54000,22,,,0,39600,168,39600,1045,100,33900,641,50000,57,50000,57,10,15000,10,40200,80,40000,713,4,31600,658
RDL,,,1100000,2,1360000,25,1,200000,1,1012660.875,1,1030000,6,,,0,378869.09375,,,0,,,0,1200000,2,1380000,4,1,800000,1,378869.09375,,,0,,,0,1600000,1,1400000,1,,,0
RDS,,,800000,1,800000,1,,,0,775000,1,800000,1,,,0,208036.5625,,,0,,,0,800000,1,800000,1,,,0,208036.5625,,,0,,,0,800000,1,800000,1,,,0
RE,,,1975.3299560546875,100,2600,26854,327,1000,337,3700,456,3680,15803,100,2600,200,3000,279,3500,279,,,0,3400,832,3380,54279,100,2800,100,5000,12,4500,3760,,,0,2800,100,2500,13833,,,0
REA,,,1257.43994140625,244,1260,9376,,,0,1200,100,1180,5607,750,800,1050,500,17,3000,17,,,0,1280,17,1280,7592,104,985,5499,900,400,900,1600,,,0,1140,75,1140,687,300,955,826
RED,60000,,60000,200,60200,210,100,60000,100,60000,3,69900,248,100,60000,100,22664.060546875,,,0,,,0,60000,12,64900,387,100,60000,100,22664.060546875,,,0,,,0,60000,20,66000,20,100,60000,100
REO,,,2000,1,1980,2870,1000,400,1320,2100,52,2190,868,316,2100,416,164.57000732421875,270,2000,270,24,1000,24,400,,,0,,,0,2000,,,0,46,2000,46,0.009999999776482582,,,0,800000,0.009999999776482582,800000
REP,,,918,481,918,15696,442,716,12165,870,123,869,10439,2,812,839,950,150,950,950,,,0,820,3482,820,17472,1700,740,18745,700,55,700,132,50,620,113,918,30,918,9343,100,804,3323
RG,,,1400,452,1400,17111,156,1300,6152,1380,1000,1970,6171,115,1380,2812,2090,,,0,,,0,1595.1300048828125,100,1680,9970,537,1330,22657,2500,2,2220,120,,,0,1740,85,1750,9393,200,1350,2486
RGO,,,2340,161,2320,1084,500,1650,700,2180,519,2180,702,50,1700,655,794.6900024414062,,,0,,,0,2483.409912109375,108,2490,3299,116,1690,1336,794.6900024414062,10,2100,10,,,0,2000,60,2000,77,77,1000,77
RHP,,,6976.5,20,6980,112,50,6200,86,7130.22021484375,,,0,13,6600,13,2754.409912109375,,,0,,,0,6350,108,6800,718,,,0,2754.409912109375,,,0,,,0,7500,12,7500,12,,,0
ROM,,,5000,273,5400,7667,455,5000,5158,4600,43,5300,2290,320,4600,1331,1901.9599609375,,,0,,,0,6080,784,5800,3293,292,4850,5189,4500,40,7500,40,,,0,5780,250,5780,1634,200,3260,301
RSE,,,26466.51953125,32,30000,2778,247,25800,265,29600,124,29600,2922,4,27300,500,33000,20,35000,20,,,0,27662.5,8,27700,1250,66,27500,1286,30000,5,30000,5,10,15000,10,30200,40,29800,899,20,27600,462
RSH,,,30000,711,40000,712,15,30000,429,50000,,,0,,,0,19215.0703125,,,0,,,0,22200,,,0,14,22200,54,28000,,,0,,,0,40000,,,0,30,22000,30
RSI,,,2000,390,2000,391,300,200,300,1650,7,6000,7,,,0,684.2000122070312,,,0,,,0,2101.260009765625,19,2090,915,19,722,1034,1150,,,0,,,0,2480,4,2480,76,,,0
RTA,,,17500,350,17500,3049,10,14700,1110,21400,24,21400,1664,1,16800,271,17300,10,25000,10,,,0,16400,104,16100,1651,95,15000,1178,20000,2,20000,2,10,8000,20,17000,2,16800,723,2,14600,593
S,,,370.1300048828125,64,367,4735,10,200,8010,294,420,280,5140,5,200,5905,280,,,0,,,0,260,198,260,7078,4802,200,18448,145,42,180,142,,,0,300,539,300,2796,10,211,11237
SA,,,7595.240234375,42,8300,108,66,7500,66,8300,4,8200,164,,,0,3410.75,,,0,,,0,8280,18,8280,322,42,7500,124,3410.75,,,0,,,0,15000,1,9000,144,10,7500,20
SAL,,,7188.43017578125,3,7690,122,492,7100,492,7884.3701171875,2,7760,295,49,7000,49,3410.75,,,0,,,0,7663.3798828125,63,7690,743,87,7500,87,3410.75,,,0,,,0,7500,6,7500,140,28,7000,58
SAR,,,29000,339,31200,3287,200,28700,457,38700,6,38700,1161,10,30000,163,9564.2099609375,,,0,,,0,35458.23828125,1,34600,644,26,30200,271,9564.2099609375,10,34000,10,,,0,29900,294,29900,1298,10,21000,30
SBU,,,43000,147,43000,1147,15,33000,15,44000,152,44000,152,15,33000,51,14800.4404296875,,,0,,,0,44000,192,44000,192,8,32000,54,14800.4404296875,,,0,,,0,36900,10,43000,160,15,30000,15
SC,,,1210,72,1210,4704,10,970,4544,1320,149,1320,3137,15,1110,194,1600,85,1600,142,100,800,100,1220,993,1220,5486,50,950,2743,3000,51,3000,51,5,1200,105,1180,173,1180,7221,20,1150,1129
SCB,,,110000,8,110000,18,,,0,120000,1,120000,3,,,0,53413.53125,,,0,,,0,160000,1,135000,3,1,50000,1,53413.53125,,,0,,,0,100000,1,169000,3,,,0
SCN,,,2990,220,2990,2719,920,2650,4420,3270,3,3270,1833,1000,2150,1489,2500,910,2500,2423,,,0,3490,430,3490,2409,322,2570,1892,4000,18,4000,18,40,1500,40,3690,32,3690,2439,5,3200,412
SCR,82,,182.41000366210938,4,400,1625,900,182,3200,198.0399932861328,144,240,3916,268,105,3354,100,,,0,,,0,215,26,299,5803,1021,215,11530,150,15,144,15,,,0,311.6600036621094,153,350,7114,366,300,2428
SDM,,,3400000,1,3000000,1,,,0,1115816.375,,,0,,,0,1115816.375,,,0,,,0,2500000,,,0,,,0,1115816.375,,,0,,,0,1115816.375,,,0,,,0
SDR,100000,,100000,30,101000,119,100,100000,100,100000,103,115000,133,100,100000,100,37717.0703125,,,0,,,0,100000,60,130000,60,100,100000,100,37717.0703125,,,0,,,0,100000,,,0,100,100000,100
SEA,,,195,152,195,100135,1000,160,104824,183,154,180,58905,6000,135,111000,155,3450,155,8450,,,0,200,32174,200,55427,572,162,148774,175,818,175,818,,,0,175,1870,175,39152,6,136,109460
SEN,,,850,4080,870,76182,16003,850,47282,825,1798,825,25844,2000,730,3500,1300,,,0,50,610,100,859,1858,859,39682,10880,850,14744,775,,,0,,,0,875,598,868,12956,1000,696,7356
SEQ,,,21819.73046875,30,24000,51,85,22000,313,23000,,,0,,,0,8481.08984375,,,0,,,0,20000,3,20000,40,59,18000,59,8481.08984375,,,0,,,0,25000,,,0,10,16000,10
SF,6.059999942779541,18.200000762939453,18,100,18.200000762939453,1914803,6000,17.200000762939453,1754159,16,16666,17.200000762939453,1040010,53021,16,2567387,18,78615,18,100624,100000,16.5,100000,17.899999618530273,83869,17.899999618530273,694406,3000,17.700000762939453,1430003,18.200000762939453,3000,18.5,38882,10011,17.399999618530273,83197,17.899999618530273,35587,17.899999618530273,1363293,3000,17.799999237060547,35114
SFE,,,63113.58984375,16,62000,93,7,50000,7,62900,2,62900,96,20,60000,20,25136.580078125,,,0,,,0,51981.98828125,2,52000,257,,,0,25136.580078125,,,0,,,0,67167.859375,2,68900,62,,,0
SFK,,,118,234,118,83459,845,90,148845,94.9000015258789,1522,94.9000015258789,57097,280,85,115434,75,3889,85,6889,,,0,76.9000015258789,168,76.9000015258789,229949,41971,71,240889,238,16,238,16,100,50,100,89.9000015258789,1028,89,94164,13,80,103701
SFL,,,98200,1,98200,40,,,0,118000,1,109000,39,,,0,39315.26953125,,,0,,,0,85000,1,88900,7,,,0,39315.26953125,,,0,,,0,11000,1,109000,13,,,0
SI,,,2420,500,2590,17630,309,2420,9061,2260,800,2500,9781,3000,2250,11144,2000,858,2700,1058,,,0,2410,434,2900,21854,1956,2410,7997,3000,,,0,39,1000,39,2770,457,2770,2318,5999,2200,13535
SIL,,,2800,174,2800,1489,,,0,2640,104,2640,799,201,1500,201,2265.139892578125,4,10000,4,,,0,2750,803,2750,3105,,,0,2265.139892578125,10,3500,14,,,0,1950,21,1950,544,20,1600,20
SIO,38,,124,1041,124,272304,1202,103,44636,139,428,139,162757,10,133,27313,190,903,145,3841,,,0,138,563,139,152283,90,125,40856,150,14900,150,23570,50,100,50,100,130,119,62554,758,100,30839
SNM,,,110000,10,119000,75,17,110000,77,109000,5,109000,49,,,0,76610.65625,,,0,,,0,114000,4,114000,31,100,100000,100,76610.65625,,,0,,,0,110000,6,112000,19,10,65000,100010
SOI,,,998.4199829101562,100,980,2776,1000,800,8643,880,100,880,3023,1000,800,4402,450,,,0,,,0,807,916,820,19737,41,703,9883,744.6799926757812,415,745,463,,,0,759,247,759,5882,200,670,8529
SOL,,,1530,2853,1530,11879,8800,1500,18300,2000,,,0,937,1150,2735,446.0199890136719,,,0,,,0,1600,850,1600,3850,302,1450,6145,1200,,,0,,,0,2950,240,2930,2733,5000,1300,7988
SP,2500,,3000,50,3000,9061,100,2500,100,2850,324,2850,2243,56,2510,156,3257.179931640625,,,0,,,0,2500,48,2890,11682,100,2500,110,2560,,,0,,,0,3529.2099609375,60,3740,2022,446,2550,746
SPT,,,600,299,750,300,,,0,600,1000,700,4000,,,0,189.3300018310547,,,0,,,0,520,,,0,,,0,189.3300018310547,,,0,,,0,780,156,780,28792,,,0
SRD,70000,,84799.4375,13,100000,13,98,70100,198,70100,3,89900,147,65,70100,165,29473.939453125,,,0,,,0,70100,60,90000,60,100,70100,200,29473.939453125,,,0,,,0,70000,10,90000,10,100,70100,200
SRP,,,13900,87,13900,2090,,,0,17000,571,17900,571,,,0,7928.259765625,,,0,,,0,16900,48,16900,207,100,4000,100,7928.259765625,,,0,,,0,20000,48,20000,48,,,0
SSC,,,680,179,680,5977,100,552,6191,750,74,750,553,6,651,3034,600,85,600,2185,,,0,680,1226,680,13458,50,571,8182,530,53,530,343,,,0,668,4496,668,7587,212,575,537
SSL,,,69391.15625,2,69500,19,,,0,70900,3,70900,4,2,58000,2,22109.029296875,,,0,,,0,69821.2578125,1,69700,3,,,0,22109.029296875,,,0,,,0,79900,1,79900,2,,,0
SST,,,10000000,2,10000000,2,,,0,3838074,,,0,,,0,3838074,,,0,,,0,10000000,,,0,,,0,3838074,,,0,,,0,3838074,,,0,,,0
STL,,,2160,182,2100,16832,1270,1850,5308,2000,36,1990,11016,163,1910,2815,2300,122,2300,1172,200,1800,200,2111.300048828125,9,2120,25493,50,1850,7626,1972.43994140625,50,2100,150,,,0,2000,148,2000,11225,720,1920,3675
STR,1750,,2800,52,2990,241,100,2700,926,2680.010009765625,52,2800,252,96,1800,490,2000,150,2000,151,,,0,3200,282,3300,282,200,1800,380,1950,12,2600,22,,,0,2620,,,0,100,2700,670
STS,,,189000,1,189000,12,2,17400,6,168000,3,167000,5,,,0,95665.6796875,,,0,,,0,176000,5,170000,11,2,17000,2,95665.6796875,,,0,,,0,178000,3,176000,14,,,0
SU,,,115000,9,115000,11,,,0,200000,,,0,,,0,112362.03125,,,0,,,0,300000,20,300000,20,,,0,112362.03125,,,0,,,0,112362.03125,,,0,,,0
SUD,100000,,110000,4,110000,34,100,100000,100,100000,60,130000,60,100,100000,100,37979.5703125,,,0,,,0,120000,57,120000,57,100,100000,100,37979.5703125,,,0,,,0,100000,,,0,100,100000,100
SUN,,,789,20,789,4909,20,510,1104,650,60,650,460,10,350,784,475,200,1000,200,,,0,751.2899780273438,390,814,2420,1000,600,7842,499,40,550,200,100,300,100,725,965,725,1315,120,660,540
SWF,,,223,3140,223,203075,10000,171,156999,193,102,193,100213,20,182,102257,80.30999755859375,,,0,,,0,214,3600,213,147680,4987,185,158226,110,1000,400,1000,,,0,175,2888,175,30627,1000,145,109003
TA,,,17473.580078125,275,23900,711,100,13100,122,15000,36,18000,499,200,15000,307,8409.3798828125,,,0,50,8000,50,21958.359375,42,23600,193,45,16000,290,10400,,,0,1,16000,1,24000,19,24000,300,10,16000,11
TAC,,,150000,1,318000,68,2,15000,2,500000,3,350000,5,,,0,91593.2265625,1,350000,1,,,0,550000,2,460000,13,,,0,91593.2265625,,,0,,,0,91593.2265625,,,0,2,50000,2
TAI,,,713.3499755859375,30,745,10460,200,120,200,735.6300048828125,40,700,8128,40,500,70,121.01000213623047,1000,900,1000,,,0,900,478,900,12268,173,800,1559,750,139,750,139,,,0,686.8300170898438,38,750,1421,,,0
TBU,,,68000,140,68000,140,15,59000,15,69000,150,69000,150,2,51000,2,22796.0390625,,,0,,,0,68500,15,68500,176,15,59000,15,22796.0390625,,,0,,,0,69000,10,68500,200,,,0
TC,,,4100,55,6400,1144,24,4100,24,7038.08984375,72,7300,1097,100,6500,277,3848.0400390625,,,0,,,0,22700,68,22700,268,50,5000,87,7500,10,18000,10,,,0,6500,15,6500,1079,98,2500,98
TCB,,,51000,1,52000,1,,,0,26000,1,30000,1,,,0,9540.4501953125,,,0,,,0,30000,1,34300,7,,,0,9540.4501953125,,,0,,,0,25500,1,29900,2,,,0
TCL,,,4280,1000,4270,6942,450,3620,7696,4100,1423,4100,4935,45,3270,3690,3500,,,0,,,0,3800,33,3800,5397,3379,3510,5457,3000,,,0,120,3000,140,3970,525,3970,1625,100,3700,2615
TCO,,,800,257,800,6258,500,308,1500,838.6900024414062,11,999,2793,50,600,1724,500,9490,500,21919,,,0,930,329,930,6265,5000,800,5970,130,93,650,535,,,0,800,971,1500,971,12,750,584
TCS,,,3000,15,4920,5600,470,3000,616,4790,50,4790,991,500,3000,571,5700,,,0,6,5700,6,4000,234,5000,752,249,4000,278,4400,50,8000,50,,,0,4500,351,4500,8802,10,4250,10
TCU,,,230000,4,180000,41,10,91100,12,200000,1,200000,1,10,90000,10,69683.3828125,,,0,,,0,195000,3,300000,3,10,196000,37,69683.3828125,,,0,,,0,250000,3,250000,3,10,96000,15
THF,,,584.969970703125,474,598,10056,640,520,5528,590,342,590,9833,50,493,8500,475,,,0,,,0,640,254,640,17131,1000,474,12722,550,40,550,40,,,0,599,2000,598,7448,1000,350,1795
THP,,,7270,176,7260,1542,372,5200,1395,7589.68994140625,4,8390,441,7,6700,207,2399.0400390625,,,0,,,0,6577.2998046875,12,7400,319,192,6000,653,2399.0400390625,,,0,,,0,6500,17,7500,428,81,6500,97
TI,,,2190,213,2190,16193,675,1940,2685,2280,79,2280,9710,639,1900,1662,2510,700,2510,800,,,0,2000,388,2610,23014,964,2000,4762,2490,76,4000,76,,,0,2490,684,2490,5813,100,1210,121
TIO,74,,597,495,597,179064,800,417,13406,265.67999267578125,1900,261,26001,2000,202,39321,330,400,280,2320,,,0,343,9,343,55404,2263,260,13271,220,,,0,,,0,433.79998779296875,389,443,6637,800,243,3550
TK,,,31000,2,47900,433,,,0,34500,200,38900,403,20,33000,40,20250.619140625,,,0,,,0,39071.4296875,37,40000,37,,,0,20250.619140625,5,41100,5,,,0,3950,2,38900,9,,,0
TOR,,,900000,12,849000,21,,,0,280650.28125,,,0,,,0,280650.28125,,,0,,,0,1100000,1,800000,4,,,0,280650.28125,,,0,,,0,400000,,,0,,,0
TPU,,,3990,167,3990,2470,67,2410,802,2500,99,2500,599,100,2000,100,1175.199951171875,,,0,,,0,4470,32,4470,617,486,2500,486,1000,,,0,,,0,4100,176,4100,669,4,2000,4
TRA,,,2249.89990234375,107,2240,1641,100,1510,300,2490,81,2490,681,100,1700,100,840.010009765625,,,0,,,0,1728.3800048828125,468,1860,2433,193,1610,423,840.010009765625,10,2000,10,,,0,2730,149,2730,284,200,1700,200
TRN,,,510,3000,579,96367,5000,486,154746,534,40,533,39041,500,500,122277,600,360,500,360,,,0,510.7300109863281,1318,524,84054,9195,500,147548,50,1000,700,1000,,,0,519,1032,519,15808,2000,477,106503
TRS,,,231000,18,300000,26,6,230000,12,300000,,,0,,,0,101058.03125,,,0,,,0,282464.65625,20,290000,618,5,230000,10,101058.03125,,,0,,,0,231000,,,0,10,230000,20
TRU,,,690,231,690,8629,900,652,10835,763,62,762,7016,18,701,3145,750,,,0,,,0,645,153,645,26657,72,562,15017,600,247,600,424,100,500,100,897,488,897,2640,50,600,8565
TS,,,899,1564,899,9755,2000,122,3100,300,,,0,90,200,1274,74.80999755859375,,,0,,,0,510.69000244140625,554,544,5089,18,500,13091,74.80999755859375,10,399,10,,,0,207,208,350,672,93,207,1463
TSH,,,42700,17,42700,1011,90,31400,799,47500,1,47400,637,20,37000,60,60000,,,0,,,0,36000,83,36000,590,4,30600,604,40000,9,39000,16,,,0,40000,73,40000,274,20,32000,121
TUB,,,302.2699890136719,1580,339,6581,5993,200,16251,289,1960,289,10526,400,155,5400,270,148,270,346,,,0,195.64999389648438,140,250,23516,1000,200,28422,170,260,170,1544,,,0,269.82000732421875,100,329,38219,100,156,26789
UTS,3500,,8090,118,8090,805,20,7600,5736,10000,96,10000,96,8,8000,1424,5400,,,0,,,0,7435.25,6,7480,335,159,7000,1821,6000,,,0,,,0,7500,92,7500,280,30,6500,1377
VCB,,,799000,1,799000,2,,,0,850000,1,877000,2,,,0,350872.8125,,,0,,,0,839000,1,839000,3,,,0,350872.8125,,,0,,,0,799000,1,890000,5,,,0
VEG,88,,311,30,550,25363,20,312,28183,396.9200134277344,541,396,3797,40,301,11305,400,320,10000,320,,,0,414.1099853515625,144,429,11322,4,425,14923,375,,,0,303,335,970,510,183,510,15479,16,403,27001
VF,,,19.799999237060547,1000,17.700000762939453,2640332,100000,15,100000,20,6536,22,85974,67217,20,167217,16.139999389648438,18763,24,18763,,,0,19.399999618530273,75000,19.399999618530273,633459,84000,15,84000,24,90000,24,90000,,,0,17.34000015258789,141317,17.5,620294,41000,15,41000
VFT,,,2600000,1,2600000,1,,,0,2600000,,,0,,,0,1029499.4375,,,0,,,0,2400000,,,0,,,0,1029499.4375,,,0,,,0,1029499.4375,,,0,,,0
VG,,,2900,35,2900,1937,46,2130,2311,2250,97,2240,5095,28,1810,658,2190,90,2190,250,,,0,2470,165,2470,2314,61,1900,1461,2400,17,2400,217,,,0,2380,55,2380,8099,43,2030,2402
VIT,,,1080,2097,1070,7410,841,560,1040,785,17842,785,17842,13,410,513,324.6600036621094,,,0,,,0,920.7000122070312,40,940,923,,,0,740,,,0,,,0,1084.6500244140625,2,2710,2,29,650,29
VOE,,,5400000,,,0,,,0,2949036.25,1,6000000,1,,,0,2949036.25,,,0,,,0,5000000,,,0,,,0,2949036.25,,,0,,,0,2949036.25,,,0,,,0
VOR,,,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2518066.5,,,0,,,0,2553164.5,,,0,,,0
VSC,,,50000,1,40000,5,,,0,50000,1,50000,1,,,0,15937.349609375,,,0,,,0,54800,1,54200,6,,,0,15937.349609375,,,0,,,0,40000,1,50000,1,,,0
W,,,15397.6796875,319,16800,4340,288,14700,11016,16500,500,18000,2614,15,16000,666,6250.14013671875,,,0,,,0,17500,18,17500,2171,150,15400,1576,8000,,,0,,,0,14000,500,16700,1172,246,14000,306
WAI,,,94599.890625,4,96500,558,30,91100,213,94044.578125,100,97000,255,30,91100,189,100000,37,100000,248,,,0,95500,200,93500,899,20,90600,170,51930.23046875,,,0,,,0,91472.9375,4,93500,173,100000,0.019999999552965164,200000
WAL,,,7995.580078125,54,8000,2055,1000,6520,3212,6300,60,7400,1482,250,6200,1070,2800.330078125,,,0,,,0,8200,12,8990,4872,44,6500,444,2800.330078125,,,0,,,0,9500,,,0,,,0
WCB,,,908323.25,2,900000,26,1,402000,2,919139.9375,2,937000,6,,,0,347832.9375,,,0,,,0,347832.9375,4,864000,29,1,775000,5,347832.9375,,,0,,,0,782850,1,939000,4,1,500000,3
WIN,,,13300,485,13300,2759,30,8510,4571,9093.5400390625,106,8000,419,50,7610,2803,10000,60,12000,73,,,0,9320,15,9320,5671,2000,7600,4934,12000,2,6480,22,,,0,8250,86,8250,863,1,7110,5976
WM,,,11586.169921875,262,13000,311,35,11000,54,11727.48046875,1,12800,89,7,10000,8,6821.509765625,,,0,,,0,12000,30,12000,203,82,11000,192,6821.509765625,,,0,,,0,11000,,,0,,,0
WOR,,,215000,3,350000,3,,,0,220000,10,250000,10,10,160000,10,83894.7265625,1,200000,1,,,0,200000,,,0,,,0,83894.7265625,,,0,,,0,150000,,,0,,,0
WR,140000,,190000,10,155000,18,5,150000,110,150000,1,150000,1,100,140000,100,78235.6171875,,,0,,,0,140000,1,150000,3,100,140000,100,78235.6171875,,,0,,,0,150000,,,0,100,140000,100
WRH,,,7800,920,7800,1489,10,6550,180,10900,656,10900,2509,390,7000,390,3393.949951171875,,,0,,,0,8671.33984375,433,10400,2312,480,7750,480,3393.949951171875,,,0,,,0,9978.2099609375,323,9980,1189,,,0
WS,,,5420,81,5420,1419,,,0,5005.419921875,38,5800,167,50,3400,275,6000,60,5200,64,,,0,4990,58,4990,2093,45,4000,1116,2599.570068359375,20,5000,166,,,0,5150,66,5150,556,50,3050,260
ZIR,,,306.20001220703125,441,799,20490,1000,110,8066,491.1300048828125,960,550,11003,239,430,1739,117.55000305175781,552,800,552,,,0,675.47998046875,200,670,23982,10,501,6510,648,20,780,20,,,0,325,4,600,7024,500,210,1500
ZR,,,16200,195,16200,268,50,11500,80,14823.1904296875,484,17000,525,10,15000,121,7683.919921875,,,0,,,0,14391.9697265625,132,14200,134,50,13000,170,15200,10,35000,10,,,0,16900,2,16900,126,78,13100,138
