Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
FFC,240000,,330000,1,330000,25,100,240000,100,337000,2,338000,7,100,240000,100,144217.296875,,,0,,,0,329000,8,330000,15,1,285000,104,144217.296875,,,0,,,0,419040.4375,1,430000,1,1,380000,104
FIM,,,3460,434,3460,25106,100,3050,9591,3480,10,3470,11827,92,2900,7152,5500,25,5500,25,100,3350,150,3600,3675,3600,9719,20,2860,7755,2900,100,7000,100,100,3000,100,3085.0400390625,20,3090,15553,157,2860,17722
FIR,,,1200000,1,1280000,3,2,950000,2,1100000,1,1240000,12,2,1050000,2,575129.1875,,,0,,,0,969000,10,969000,13,2,870000,2,575129.1875,,,0,,,0,1050000,2,1350000,4,1,1050000,2
FLO,,,2110,1,29000,509,,,0,28000,11,28000,61,,,0,10143.349609375,,,0,,,0,19200,10,19200,50,,,0,10143.349609375,,,0,,,0,3500,42,29000,135,,,0
FLP,,,1048.5699462890625,136,1080,10514,100,500,1874,600,200,715,1633,399,560,1286,800,226,800,226,500,300,500,540,590,540,9790,150,490,4180,850,14,850,64,120,600,120,842,116,840,1784,30,601,1318
FLX,,,299,3920,299,73413,480,276,39106,252,4228,252,114702,1880,211,16293,350,500,375,2000,,,0,239.44000244140625,712,240,162357,17002,220,48277,290,1200,300,2526,380,100,380,260,10644,260,19327,100,241,2100
FOD,,,449.4200134277344,249,989,450,6788,400,6797,641.1900024414062,269,625,871,500,500,1000,290,,,0,,,0,685,1078,685,1160,65,342,5667,420,,,0,372,400,372,350,50,732,1788,6019,350,39416
FSE,,,996000,1,995000,30,1,800000,1,984000,1,985000,15,2,850000,9,425346.375,,,0,,,0,948000,2,948000,8,1,900000,1,425346.375,,,0,,,0,959000,1,959000,4,1,650000,1
FUN,,,160000,17,249000,21,,,0,140000,30,200000,33,,,0,59586.98046875,,,0,,,0,165000,212,165000,214,,,0,59586.98046875,,,0,,,0,150000,,,0,,,0
GAL,57,,399,476,399,2734,160,301,12276,249,9093,250,16047,104,249,24839,150,1161,150,8728,,,0,255,406,255,47007,30,230,12545,215,1100,215,1110,,,0,348,597,348,22582,225,250,67581
GC,,,439,1144,439,22930,237,410,8749,469,308,467,6305,600,420,2685,153.66000366210938,,,0,,,0,400,139,440,18300,321,400,9421,350,,,0,30,350,30,446.94000244140625,703,495,3625,1000,300,3090
GCH,,,14400,2,14500,2,,,0,14000,47,14000,49,,,0,20162.330078125,,,0,,,0,25000,5,40000,7,,,0,20162.330078125,1,20200,1,,,0,10000,,,0,,,0
GEN,,,240000,2,244000,19,1,164000,1,200000,3,200000,9,,,0,251289.75,,,0,,,0,240000,2,239000,7,1,163000,1,251289.75,,,0,,,0,210000,1,200000,4,5,160000,5
GIN,,,1960,423,1960,4514,69,1820,3421,2060,285,2040,6093,23,1650,3131,3237.8701171875,51,3500,600,,,0,2200,249,2180,15715,1128,1750,3849,1300,500,3200,530,400,1300,400,1790,462,1790,18199,100,1350,1750
GL,,,439,168,439,54989,2904,365,128216,419,1657,419,61192,9,340,106756,700,3327,400,3869,,,0,422.9200134277344,100,415,64854,235,370,171601,390,515,395,2514,23,300,23,360,1836,360,28324,6000,300,113144
GNZ,,,8000,,,0,,,0,32000,1,25000,11,,,0,43211.30078125,,,0,,,0,150,,,0,,,0,43211.30078125,,,0,,,0,43211.30078125,10,60000,10,,,0
GRA,,,4997.330078125,836,5000,837,206,3000,1206,4995.4599609375,65,4990,1012,6,3500,770,4200,,,0,,,0,3660,10,4340,4521,24,3660,1997,3290,,,0,,,0,6240.7998046875,42,6000,751,233,4000,4382
GRN,86,,549,2755,549,40940,4448,465,48150,499.7300109863281,152,500,5061,2504,462,21844,450,478,499,759,,,0,500,5,544,29267,1010,500,54427,368.4599914550781,,,0,246,350,465,500,35,500,37329,2610,460,41966
GV,,,3415.580078125,1,3420,240,650,2700,4798,2725.639892578125,3,2000,1772,,,0,1032.550048828125,,,0,,,0,2584.8798828125,8,2900,2119,500,2200,2180,2440,7,2440,7,,,0,4730.22021484375,52,4600,549,2,2210,584
GWS,,,11000000,1,12400000,4,1,10100000,1,11000000,1,13000000,1,1,11000000,1,5335434,,,0,,,0,13000000,1,13000000,8,,,0,5335434,,,0,,,0,13000000,1,13000000,1,2,11000000,2
H,50,,139,2898,139,105631,1980,123,166875,137,966,137,169798,57,131,115582,110,,,0,676,110,5676,144,3956,144,83052,175,115,99018,155,600,155,1151,500,120,18897,111,970,111,225343,27,110,211175
H2O,10,,61.900001525878906,37184,61.900001525878906,2835340,450,56.20000076293945,77676,57,3530,62.29999923706055,322990,1444,57,228113,59.130001068115234,1925,64,55732,29938,52,39938,77.5999984741211,10000,77.5,546210,179,61,446885,49.5,16766,55,46903,20000,41,27309,64,32160,64.30000305175781,588211,506,58.20000076293945,125893
HAB,,,140000,2,140000,2,10,120000,10,134416.671875,5,135000,5,10,105000,28,53399.55078125,,,0,,,0,124000,2,124000,16,10,100000,10,110000,,,0,5,110000,5,125000,,,0,20,100000,20
HAL,75,,450,1923,435,53781,2000,311,35346,425,61,420,78998,30,360,7276,400,2350,400,4600,500,280,1963,379,1000,370,89936,90,283,21370,350,1000,350,1000,1000,309,1500,398.5799865722656,1333,399,60108,10,337,10272
HAM,,,7000000,,,0,,,0,6900000,1,5750000,1,,,0,2823502.5,,,0,,,0,5750000,1,5750000,2,,,0,2823502.5,,,0,,,0,2823502.5,,,0,,,0
HCB,,,4180000,2,4080000,9,,,0,4062844,1,4350000,7,1,3800000,2,1709085.375,,,0,,,0,4057663.75,1,4190000,4,,,0,1709085.375,,,0,,,0,5000000,1,4370000,1,1,1850000,1
HCC,,,725,748,796,29105,950,725,10212,758,2154,757,19816,1500,700,2500,640,,,0,,,0,779,50,770,7538,1400,700,9140,620,400,620,400,,,0,734.5999755859375,1064,734,13512,970,650,1470
HCP,88,,450,3464,450,83982,418,442,57984,422,44,447,23286,4,423,22031,350,72,499,72,,,0,475,145,475,37259,245,401,33267,400,,,0,514,300,514,430.32000732421875,36,431,28894,200,353,77948
HD,,,4608.669921875,1500,7400,2500,10,3850,391,4931.14013671875,117,6500,767,200,4000,1240,1599.6199951171875,50,4000,50,,,0,3890,299,3890,3219,14,3550,1570,1599.6199951171875,,,0,,,0,6000,12,6000,13,10,4500,565
HE,75,,235,30,234,91216,7620,186,130511,279,116,279,20717,500,242,7647,350,113,350,113,,,0,250,2247,250,88270,6451,176,37555,160,580,250,580,200,90,200,237,315,237,19649,10000,200,10100
HE3,,,529,1479,529,19145,80,480,5431,480,3600,700,8600,133,480,7149,0.3199999928474426,,,0,,,0,599,,,0,1300,290,18766,500,20,942,20,44,500,454,600,590,600,590,350,450,3108
HER,,,3750.72998046875,200,4800,11329,893,3600,9367,4156.6298828125,76,4160,3880,44,3600,1320,2000,,,0,720,3800,1220,4279.4599609375,360,4300,10996,25,3820,6411,2400,,,0,200,3000,400,3400,12,3590,5940,787,3400,13017
HEX,,,2000,13403,2000,20628,1,80,1,200,70,500,7169,,,0,41.13999938964844,,,0,,,0,2000,3306,2000,3306,,,0,41.13999938964844,,,0,,,0,2000,1671,2000,1671,,,0
HHP,,,8000,200,10000,201,4,1000,4,10000,5,8900,5,,,0,3360.39990234375,,,0,,,0,5000,42,5000,45,,,0,3360.39990234375,,,0,,,0,10000,,,0,,,0
HMS,,,2360,186,2360,36128,250,1910,5533,1900,2057,1900,11296,500,1810,1512,3400,64,3400,83,,,0,1960,281,1960,10318,279,1850,4462,2300,141,2300,678,,,0,1990,91,1990,3652,50,1710,4463
HNZ,,,75000,,,0,,,0,90000,29,90000,29,,,0,99221.109375,,,0,,,0,99221.109375,,,0,,,0,99120.1015625,,,0,,,0,99221.109375,,,0,,,0
HOG,,,9990,42,9990,47,92,7210,401,10300.919921875,5,10400,166,,,0,3905.030029296875,,,0,,,0,18000,10,16000,30,,,0,500,19,7500,19,,,0,9700,5,15000,5,,,0
HOP,,,3037.659912109375,22,3930,1797,935,3000,4421,3540,1,3540,2776,200,2910,2673,2400,,,0,,,0,4100,64,4100,2238,125,4080,7177,2620,,,0,,,0,3250,97,3850,1060,200,2850,1005
HPC,,,37039.96875,100,35000,400,100,30000,100,35000,,,0,96,35000,116,13101.5,,,0,,,0,38900,20,38900,251,100,35000,158,28000,,,0,,,0,40000,10,40000,20,10,36000,10
HPR,,,1300000,1,1990000,2,,,0,1350000,1,1350000,3,,,0,1750000,,,0,,,0,1480000,1,1490000,4,1,1250000,1,743176.25,,,0,,,0,1490000,1,1400000,3,,,0
HSE,,,15800,136,15800,2516,2,14600,719,15000,34,15900,1855,23,12000,63,17500,100,17000,213,,,0,13500,123,13500,1733,100,12000,449,16000,40,15000,42,30,5000,30,13800,15,13800,1585,299,10800,444
HSS,,,3640,718,3640,2818,50,2370,3194,3090,597,3090,1146,43,2900,1624,2500,,,0,2000,2000,2000,3250,512,3250,3518,20,2700,3887,2500,190,2500,210,,,0,3410,140,3390,1047,15,2910,1074
HTE,,,3990000,1,3990000,5,1,2000000,2,4350000,1,4320000,4,,,0,1699123.75,,,0,,,0,3990000,1,3990000,6,,,0,1699123.75,,,0,,,0,5000000,1,5000000,1,,,0
HYR,,,4033381,1,4000000,5,,,0,3308465,1,3400000,2,,,0,1418066.875,,,0,,,0,3700000,1,3720000,5,,,0,1418066.875,,,0,,,0,2842858.5,1,4000000,1,,,0
I,,,1397.27001953125,655,2100,1281,500,800,1200,1695.6500244140625,22,1800,1005,1666,1300,7163,1500,100,1000,100,,,0,2220,5,2220,2442,385,1500,5260,1110,,,0,30,1000,30,1670,36,4000,304,1145,1000,1225
IDC,11000,,11000,278,11200,777,100,11000,100,11000,1160,11100,1269,100,11000,100,10324.98046875,,,0,,,0,11000,73,11100,2938,100,11000,100,10324.98046875,10,15400,10,,,0,11000,53,11100,72,100,11000,100
IMM,,,100000,11,125000,20,,,0,135000,32,140000,32,6,110000,16,68316.59375,,,0,,,0,140000,,,0,8,90000,13,68316.59375,,,0,,,0,100000,,,0,7,100000,7
IND,,,4990,162,4980,2947,466,3900,1066,3500,25,4500,455,84,3500,84,1977.510009765625,,,0,,,0,4760,600,4740,6500,472,4000,2066,5000,24,7000,24,,,0,4970,49,4480,628,20,4000,31
INS,,,197,12450,197,755382,150,180,237947,192,860,192,317437,33,151,250112,200,2790,200,12790,,,0,163,2128,185,450358,1000,164,290118,200,13487,200,17222,1000,100,1000,160,100,196,250926,100,161,270194
JUI,,,2,98,25000,100,284,2,384,40000,29,100000,309,,,0,1102.27001953125,280,100000,280,,,0,1,1,99000,1,1,1,2,1102.27001953125,,,0,,,0,30000,118,30000,121,,,0
KOM,,,1010,786,1010,38361,78,970,12481,998,2592,998,32206,250,940,4889,1250,190,1500,951,379,1250,379,1030,4093,1030,49751,540,1010,26006,1500,74,1500,74,50,1300,4100,975,1996,975,27070,3694,950,29008
KR,,,108.7300033569336,8498,131,39155,995,120,4694,50,565,118,50046,,,0,133.3300018310547,13725,110,14045,,,0,135,4900,135,106260,,,0,133.3300018310547,,,0,,,0,99.9000015258789,678,99.9000015258789,29017,,,0
KRE,,,15000,204,14400,840,,,0,15000,116,13800,1462,,,0,15423.41015625,,,0,,,0,12000,196,12000,1838,,,0,15423.41015625,50,12000,50,,,0,15000,22,15000,22,6,1650,11
KV,,,33487.890625,266,39900,429,98,31000,733,29000,39,32500,398,20,29000,760,30000,,,0,,,0,28600,1,32000,833,38,28600,1126,34000,11,34000,11,,,0,31500,30,49000,95,10,29000,743
LBH,,,5100,4,6190,5658,19,5100,2871,6287.419921875,92,6290,2424,38,6000,658,6000,29,6000,129,,,0,6190,246,6190,3520,2,4700,2053,6000,282,6000,2526,82,4000,82,6230,26,6000,1474,2,5260,872
LC,,,10300,20,10300,31,15,7510,775,10300,3,10300,920,100,7000,595,3180.050048828125,24,9000,64,,,0,7500,759,8000,2163,26,7500,1262,5000,10,5000,155,,,0,11000,10,10800,188,50,6500,180
LCB,,,817336.8125,1,800000,29,1,640000,6,858000,1,857000,11,2,730000,4,352370.59375,,,0,,,0,742786.375,2,745000,36,1,317000,3,352370.59375,,,0,,,0,775000,1,800000,7,1,501000,1
LCR,,,4000,15,4000,57,100,1800,100,6000,100,5600,104,100,1800,100,2948.659912109375,53,7370,53,,,0,5792.6298828125,43,6000,43,35,2120,93,2948.659912109375,,,0,,,0,7000,48,5000,180,5,1000,5
LD,,,11787.58984375,162,12200,1790,36,11700,485,11509.73046875,1,11900,13,98,10000,140,5116.1298828125,,,0,,,0,13327.25,14,13300,175,62,11000,115,5116.1298828125,,,0,,,0,12000,,,0,100,11000,210
LDE,,,13697.490234375,17,13900,1483,3,13200,3665,14600,12,14500,1902,200,12900,1244,15132.990234375,200,16000,431,,,0,15900,45,15400,1260,13,13000,3829,16000,8,16000,120,10,6500,10,14400,26,14300,254,127,9720,577
LDI,,,735,1468,733,3435,250,125,850,499,532,499,1519,910,460,937,282.8699951171875,,,0,,,0,400,11841,499,26699,,,0,375,20,740,20,,,0,521.3300170898438,446,524,1908,500,250,500
LES,,,1080,92,1080,5157,411,500,411,351,10,1100,651,50,350,150,228.57000732421875,100,1100,300,,,0,761.989990234375,300,889,12053,131,750,3131,228.57000732421875,,,0,,,0,1300,24,1190,503,60,601,60
LFE,,,260000,5,260000,121,3,225000,15,250000,10,250000,52,2,235000,12,75323.0703125,,,0,,,0,252156.109375,10,279000,74,5,200000,15,75323.0703125,,,0,,,0,246943.625,15,280000,25,1,168000,3
LFL,,,492000,5,492000,33,,,0,488000,1,487000,9,5,300000,16,156612.59375,,,0,,,0,360000,2,370000,11,1,260000,2,156612.59375,,,0,,,0,482761.15625,1,460000,5,1,250000,1
LFP,,,8700,,,0,,,0,7560.72998046875,1,7900,169,,,0,7378.10986328125,,,0,,,0,15000,89,15000,139,9,7500,9,7378.10986328125,,,0,,,0,14500,30,14500,81,,,0
LHP,,,4180,416,4170,4945,300,3130,3147,5000,80,4990,1836,300,4020,1618,4600,190,4600,280,,,0,4992.97021484375,258,5000,8567,58,3520,2733,4200,17,4200,77,,,0,3900,83,3900,3941,100,3350,1093
LI,,,1890,210,1890,19054,500,1780,23168,1700,40,1650,19999,110,1550,110,1200,152,2100,152,,,0,1830.4599609375,295,1840,9612,290,1460,4701,2190,,,0,50,1000,50,1850,1594,1850,5087,146,1600,5780
LIO,,,303,86,366,72901,34,303,6232,367,6000,370,20882,1792,222,4392,200,1000,360,1526,,,0,375,9358,375,34505,1458,250,17884,330,,,0,69,100,69,448.8999938964844,2000,464,13374,688,400,6429
LIS,450000,,450000,1,505000,9,100,450000,100,544000,2,545000,21,1,460000,105,256217.671875,,,0,,,0,600000,3,524000,17,2,453000,181,256217.671875,,,0,,,0,600000,,,0,2,451000,102
LIT,,,30000,429,30000,430,188,24400,189,19000,,,0,,,0,13530.98046875,,,0,,,0,24000,18,29500,21,,,0,13530.98046875,,,0,,,0,18800,,,0,,,0
LOG,68000,,68155,260,68200,373,100,68000,100,68000,82,68900,154,100,68000,107,65000,,,0,,,0,68000,14,74000,1054,100,68000,100,69700,,,0,,,0,74000,99,74000,125,100,68000,120
LSE,,,12000,30,13000,1126,36,12000,1336,12900,90,12900,1914,14,11900,810,15000,100,14000,193,,,0,11500,36,14000,2742,35,11500,2816,13883.5400390625,6,13000,106,50,7900,100,13800,3,13800,752,232,12000,684
LSL,,,480000,1,450000,21,,,0,486000,1,485000,7,,,0,223532.015625,,,0,,,0,420000,1,500000,1,,,0,223532.015625,,,0,,,0,494000,3,450000,12,,,0
LST,34,,209,5622,209,210783,9,161,49000,165,180,165,89002,80,150,103672,139,,,0,,,0,177,4413,177,71688,160,175,46013,139.85000610351562,1636,150,16280,734,115,2068,160,120,160,47304,900,145,69422
LTA,,,5400,104,5400,3754,560,4300,2304,5150,90,5140,5692,4,4800,251,5700,30,5500,450,280,4000,280,4890,51,4890,3865,82,4600,2453,4573.5498046875,128,4700,256,67,3400,67,5290,1,5290,590,84,4200,864
LU,,,150000,5,150000,5,,,0,100000,6,130000,16,10,100000,10,62139.3515625,,,0,,,0,90100,4,140000,4,1,90100,40,62139.3515625,,,0,,,0,120000,3,120000,3,,,0
MAG,87,,87,47,499,6983,100,87,100,87,103,499,732,100,87,100,117.55000305175781,14,300,14,,,0,309,80,308,6474,281,170,2881,117.55000305175781,10,350,10,,,0,232,75,232,260,252,90,352
MAI,86,,500,7788,500,9074,2595,411,33345,461,10,489,6418,2193,461,27752,400,144,499,464,,,0,455.1499938964844,876,465,24521,95,422,50111,310,,,0,,,0,439.2799987792969,332,440,10675,500,410,20392
MB,,,9289.8798828125,216,9350,2992,75,8760,1483,9215.2001953125,25,9240,339,200,9010,1531,8000,,,0,,,0,8536.3603515625,446,8870,3611,52,8500,552,8400,,,0,,,0,9721.7900390625,94,9500,610,7,8500,909
MCB,,,520000,3,500000,4,,,0,510000,1,520000,1,1,350000,1,174463.09375,,,0,,,0,450000,1,479000,2,,,0,174463.09375,,,0,,,0,517000,1,480000,4,,,0
MCG,12,39,38.900001525878906,9795,38.900001525878906,125719,3268,38.099998474121094,115660,38.70000076293945,2351,38.70000076293945,454300,40,38,165031,39,4699,39,4699,5000,35,6400,37.970001220703125,3769,38,395410,368,35.20000076293945,400141,22.989999771118164,96970,24,419589,,,0,37.900001525878906,37383,37.900001525878906,156164,727,36.5,244555
MEA,,,5210,792,5210,10055,500,5000,7472,5340,671,5340,2957,741,5100,1039,3800,20,7000,20,,,0,5260,255,5600,6806,14,5260,11646,5000,20,3900,36,,,0,5377.8701171875,623,5400,2486,2357,5100,7821
MED,,,1490,2447,1490,53229,213,1280,7509,1430,22,1430,18563,136,1310,4120,1700,2115,1700,2566,189,1300,189,1440,1886,1440,37290,392,1380,10336,1785.6800537109375,25,1700,77,200,1300,321,1620,4184,1620,18380,54,1370,9033
MFE,,,154251.90625,1,151000,136,,,0,123500,5,124000,104,12,110000,12,43967.33984375,,,0,,,0,148583.328125,1,148000,124,3,60000,3,43967.33984375,,,0,,,0,152894.765625,2,149000,46,,,0
MFK,,,397,266,397,17879,6418,201,113418,355,158,353,54690,332,260,109003,395,988,395,2964,,,0,313,182,313,41028,15000,300,137463,320,310,320,804,,,0,300,311,345,9039,3158,300,103451
MFL,,,190000,2,187000,28,1,124000,1,195000,1,198000,3,,,0,78679.640625,,,0,,,0,158155,3,159000,23,,,0,78679.640625,,,0,,,0,190000,1,208000,7,1,125000,1
MG,,,119,18403,119,86209,500,96.19999694824219,52500,105,2921,117,131454,4550,105,114488,90,4400,90,24400,,,0,125,14763,125,301898,10,100,124790,89.44999694824219,840,140,2323,800,50,800,150,319,150,16683,100,98.19999694824219,11524
MGC,,,37083.328125,4,39000,16,1,3300,1,13800,2,13900,106,,,0,8511.919921875,105,17000,110,,,0,5000,8,15000,242,,,0,20000,26,20000,26,,,0,14000,6,14000,54,,,0
MGS,41,,356.2699890136719,37,410,11345,126,246,10906,212,397,275,6238,62,212,1479,170,7500,200,10000,,,0,189.0800018310547,35,219,34344,50,155,11278,220,823,220,1384,,,0,300,693,300,2411,400,230,4477
MHL,,,5210,49,6600,6037,100,5220,3197,5422.52978515625,23,5420,2502,1018,5100,1018,2700,136,7000,736,,,0,5713.64013671875,288,5650,6239,231,5100,1701,7000,115,7000,115,,,0,3460,254,5940,3616,9,3460,1070
MHP,,,7000,29,9990,30,2,3000,1002,6690.3798828125,73,6800,173,,,0,4800,,,0,,,0,4000,25,7000,49,,,0,2094.1298828125,10,5000,110,,,0,6900,50,6900,50,15,3200,87
MLI,,,27000,23,27000,276,236,26000,436,26000,1,25500,96,39,17000,39,10232.259765625,,,0,,,0,27800,23,27800,79,50,26000,208,10232.259765625,,,0,,,0,22300,,,0,37,22300,66
MPC,,,1990,50,1980,12611,578,1500,778,2480,457,2480,8388,136,1700,1536,656.3099975585938,,,0,,,0,1700,368,1990,5647,243,1700,1463,400,10,2600,10,,,0,2644.929931640625,442,2490,4701,50,500,50
MSL,,,290251.28125,5,300000,25,1,260000,6,391623.53125,,,0,1,300000,12,90378.2421875,,,0,1,140000,1,261275.4375,1,280000,17,1,170000,2,90378.2421875,,,0,,,0,344000,3,340000,8,,,0
MTC,,,450,163,1980,220,1478,450,1478,610.010009765625,158,4000,158,,,0,447.30999755859375,,,0,,,0,1000,200,1990,4546,10,100,4010,447.30999755859375,,,0,,,0,4000,999,2990,1392,,,0
MTP,,,1900,1362,1900,26650,1539,1350,3539,1747.760009765625,90,1890,4267,86,1390,86,3000,,,0,,,0,1700,1221,2080,24003,40,1610,2192,1023.47998046875,,,0,,,0,2390,643,2390,2230,760,1910,5909
MUS,,,330,2587,330,26022,8633,280,18185,367.20001220703125,1804,370,3199,10,301,22078,170.36000061035156,,,0,,,0,386.92999267578125,168,388,21199,592,253,16827,316,,,0,,,0,359.6199951171875,8,349,1664,400,301,15193
MWF,,,266,4342,322,18540,661,266,101688,294.5899963378906,1000,299,4747,2000,111,102518,300,,,0,,,0,283.1400146484375,858,290,18526,1040,240,103040,187.11000061035156,100,410,100,,,0,451,162,451,8994,150,250,100650
N,33,,99,5302,99,356612,198,85,68236,100,645,100,268187,400,96,30192,150,5000,110,9600,1000,100,1500,91.9000015258789,9211,91.9000015258789,573009,2220,76.0999984741211,59215,160.72000122070312,1500,150,15140,300,120,1140,125,8966,125,172882,21418,81.19999694824219,282413
NA,25,,27.799999237060547,30,27.700000762939453,264019,41521,25.100000381469727,41621,25,708,25.100000381469727,33206,100,25,100,30,3000,20,4647,412,1.100000023841858,5546,25.030000686645508,3160,26.200000762939453,160091,100,25,100,11.630000114440918,3000,24,7524,4579,1,4579,25,365,25.200000762939453,145340,100,25,100
NAB,,,197.6199951171875,468,198,4019,,,0,142.88999938964844,996,150,18961,7433,130,7433,150,62,350,62,,,0,161.7899932861328,3040,160,26676,40,115,15620,140,1170,300,1170,1000,100,1180,85,2218,145,4419,,,0
NCS,,,44.599998474121094,60686,44.599998474121094,2279212,76326,36,447874,42.400001525878906,6792,42.400001525878906,704776,1520,36,61432,72,1367,56,3359,,,0,37,74685,37,3282580,17178,35,517178,42,3700,42,3705,,,0,49,3757,49,148181,10000,40,150000
NE,150,,375,7984,375,13594,80,300,5911,400,141,400,8696,10,382,1950,400,,,0,,,0,380,787,380,3374,98,320,2147,200,1500,200,5988,,,0,416.7300109863281,6213,417,24677,87,341,3650
NF,,,7000,10,9000,62,1,7000,1,8500,25,8500,164,,,0,5116.1298828125,,,0,,,0,5990,1,5990,376,,,0,5116.1298828125,,,0,,,0,14224.83984375,1,20000,1,,,0
NFI,,,15.300000190734863,18031,19,919359,4375,15.300000190734863,654375,17.59000015258789,5069,17.799999237060547,529724,90170,14,190170,15,8400,20,8400,,,0,18.399999618530273,70358,18.399999618530273,1874952,164985,17.5,828325,18,4800,18,14800,,,0,16.5,181475,16.5,541653,115041,14.5,425041
NG,,,2750,77,2750,15642,100,1710,3969,2451.989990234375,25,2490,2702,,,0,1300,60,1300,60,,,0,1250,25,1680,8523,704,1250,2729,950,76,4000,76,,,0,2306.35009765625,242,2200,1829,789,800,789
NL,,,8626,1142,8630,8008,70,8130,4845,8510.419921875,2,8490,2910,187,7000,2598,6300,50,8700,50,100,6500,100,8370,323,8370,4804,50,8000,2425,8000,40,8000,56,,,0,8210,80,8200,2133,69,7110,1719
NN,,,60688.19921875,7,62500,755,184,60000,184,63813.69140625,40,63600,125,100,58100,110,30000,,,0,,,0,65000,21,65000,59,90,61000,271,29378.310546875,,,0,,,0,65000,3,65000,3,100,57100,194
NOZ,,,65000,,,0,5,65000,62,95000,8,95000,14,10,65000,40,43575.33984375,,,0,,,0,100000,9,100000,9,10,65000,55,43575.33984375,,,0,,,0,100000,,,0,10,65000,10
NR,,,456.5400085449219,18641,470,77959,2000,395,69000,450,10000,500,20000,6000,392,21217,600,10000,500,20000,,,0,464.04998779296875,2360,473,215941,5000,400,68600,400,1300,470,1300,,,0,493.3999938964844,9626,579,45714,100,450,63500
NS,,,400,1581,400,126597,1584,381,34769,378.30999755859375,841,379,68221,7615,340,9621,500,4000,392,11594,,,0,403.3699951171875,76,429,73937,5189,375,29840,380.760009765625,,,0,2000,450,2000,390,308,389,106030,100,323,15389
NST,,,2900,6,2900,1482,10,1480,341,2844.52001953125,87,2780,575,500,2000,500,1200,16,2500,66,,,0,2340,166,2340,1562,100,1600,713,1570,202,2500,202,50,1000,50,2880,296,2880,1598,10,1550,75
NUT,88,,380,100,435,15427,6700,380,36774,391.6199951171875,556,385,12954,1878,330,33622,300,228,450,228,,,0,424.7300109863281,2354,436,8089,98,383,10239,275,200,300,200,639,275,639,440,6118,440,19536,120,402,46369
NV1,135000,,136000,1,170000,59,4,136000,204,150000,1,210000,26,1,155000,107,93565.953125,,,0,,,0,135000,3,170000,27,100,135000,100,93565.953125,,,0,,,0,135000,2,250000,7,100,135000,100
NV2,200000,,203021.3125,1,269000,7,100,200000,100,220000,4,275000,29,7,220000,107,130116.9375,,,0,,,0,200000,100,289000,112,100,200000,100,130116.9375,,,0,,,0,220000,2,220000,13,1,201000,101
O,32,,109,39,108,345682,145,97,115154,110,308,110,185627,231,108,110938,130,202,130,11998,5000,100,7000,125.31999969482422,3577,126,227714,1324,123,192396,130,4000,130,12200,600,125,8297,109,241,109,239565,652,101,87042
OFF,,,133.3800048828125,8052,134,97510,1400,115,43911,134.75,8064,135,38160,5000,90,9497,130,9300,130,11320,,,0,138.49000549316406,250,139,48244,2490,120,35810,130,2500,125,2500,1000,50,1000,130,100,129,69570,1000,102,47735
OLF,,,10000,,,0,500,1200,2556,2000,2918,2000,3031,500,1200,620,949.5800170898438,,,0,,,0,3000,12,3500,12,170,1100,664,949.5800170898438,60,2000,60,,,0,2700,41,3000,341,11,2700,603
OS,,,64000,61,64000,61,50,51000,137,56622.28125,16,59000,24,,,0,45000,,,0,,,0,63900,2,63900,65,4,57000,378,30272.3203125,,,0,,,0,65000,12,65000,12,,,0
OVE,40,153,153,100,153,26408,475,144,31056,150,252,150,28724,8,142,113025,148.6699981689453,991,150,991,1926,145,2526,152,730,152,34276,15366,145,46065,148,658,148,1658,7959,95,8959,153,100,153,30907,53,151,61767
PBU,,,21000,44,21000,314,100,16000,100,21000,249,22900,326,49,18100,60,8070.6201171875,,,0,,,0,21709,23,23200,55,5,12100,5,8070.6201171875,,,0,,,0,21524.630859375,489,23100,499,90,16000,90
PCB,,,2731.830078125,400,2760,14541,541,2500,4841,2780,306,2780,6156,400,2400,3830,2300,,,0,,,0,2840,37,2840,4022,1533,2600,6422,802.4199829101562,,,0,,,0,2840,30,2820,268,1268,2020,2268
PDA,,,3690,6,3690,1355,7,2810,437,3400,276,3400,634,16,2800,256,5000,43,5000,43,50,2200,50,3900,176,3900,726,48,3000,1680,2550,354,4500,354,,,0,3730,121,3730,766,1,2860,168
