Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
FLX,,,299,98,299,69366,1000,271,38120,254,2799,254,110039,1965,211,19243,317.2099914550781,500,375,2000,,,0,244,5,244,167205,821,221,51298,290,1200,300,2526,380,100,380,260,14876,260,29400,680,240,2000
FOD,,,400,77,990,450,6788,400,6797,641.239990234375,288,625,890,500,500,1000,290,,,0,,,0,586.7999877929688,1178,685,1260,50,341,5602,420,,,0,372,400,372,734,32,733,1844,8818,350,42215
FSE,,,996590.125,1,996000,28,1,800000,1,984000,3,985000,17,2,850000,9,425346.375,,,0,,,0,948000,2,948000,8,1,900000,1,425346.375,,,0,,,0,959000,1,959000,4,1,650000,1
FUN,,,160000,17,249000,21,,,0,140000,30,200000,33,,,0,59586.98046875,,,0,,,0,165000,212,165000,214,,,0,59586.98046875,,,0,,,0,150000,,,0,,,0
GAL,57,,300,134,400,135,23,300,12059,231.8300018310547,525,249,16846,366,166,23504,150,1161,150,8728,,,0,250,580,250,48669,30,230,10553,215,1100,215,1110,,,0,346,717,346,27364,100,275,67956
GC,,,450,220,449,23101,477,410,8989,470,299,470,4947,2000,415,2896,153.66000366210938,,,0,,,0,440,7,440,16748,114,415,9944,350,,,0,30,350,30,400,703,497,3625,110,400,3200
GCH,,,14400,2,14500,2,,,0,20000,48,14000,50,,,0,20162.330078125,,,0,,,0,25000,5,40000,7,,,0,20162.330078125,1,20200,1,,,0,10000,,,0,,,0
GEN,,,240000,1,245000,17,1,164000,1,200000,3,200000,9,,,0,251289.75,,,0,,,0,240000,1,240000,5,1,163000,1,251289.75,,,0,,,0,210000,1,200000,4,5,160000,5
GIN,,,1960,532,1950,5315,150,1810,3352,2140,400,2130,6252,23,1650,3131,3000,12,3000,630,,,0,2170,20,2170,16125,8,1800,3929,1300,500,3200,530,400,1300,400,1930,2784,1920,18130,214,1650,1964
GL,,,447,780,447,56419,2900,353,128249,409,388,399,62916,200,335,106747,700,3327,400,3869,,,0,394,440,394,76372,235,370,172001,390,415,390,2414,23,300,23,378,600,376,29564,17,354,115275
GNZ,,,8000,,,0,,,0,32000,1,25000,11,,,0,43211.30078125,,,0,,,0,150,,,0,,,0,43211.30078125,,,0,,,0,43211.30078125,10,60000,10,,,0
GRA,,,5000,894,5000,895,22,3100,1228,4994.66015625,65,4990,1012,6,3500,770,4200,,,0,,,0,4129.419921875,511,4350,4511,27,3660,2000,3290,,,0,,,0,5000,15,5000,781,251,4000,4400
GRN,86,,539,152,539,43450,8486,460,45037,500,777,500,4193,200,460,24540,450,478,499,759,,,0,800,9706,779,21206,500,501,56117,371.07000732421875,,,0,246,350,465,541,234,541,29278,823,501,49722
GV,,,3590,38,3590,314,759,2700,7305,2800,22,2800,2483,16,2500,16,1032.550048828125,,,0,,,0,2590,500,2580,4278,580,2100,1680,2440,7,2440,7,,,0,4850,71,4850,365,2,2210,584
