Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
FIM,,,3050,696,3470,25927,280,3050,9771,2820,308,3800,9616,500,2810,7060,5500,25,5500,25,100,3350,150,3488.77001953125,753,3500,10991,715,2850,9317,2900,100,7000,100,100,3000,100,3200,116,3200,16280,1300,2850,16665
FIR,,,1200000,1,1280000,3,2,950000,2,1100000,1,1240000,12,2,1050000,2,575129.1875,,,0,,,0,969000,11,969000,14,2,870000,2,575129.1875,,,0,,,0,1050000,2,1350000,4,1,1050000,2
FLO,,,2110,254,29500,508,,,0,28000,11,28000,61,,,0,10143.349609375,,,0,,,0,19200,10,19200,50,,,0,10143.349609375,,,0,,,0,3500,42,29000,135,,,0
FLP,,,1100,202,1100,10088,146,550,2020,717,349,717,1749,399,560,1286,800,226,800,226,500,300,500,540,18,530,10436,860,480,4030,850,14,850,64,120,600,120,842,52,842,762,30,601,1318
FLX,,,297,4286,297,78944,1000,275,39612,254,2519,254,109759,1855,211,19153,317.2099914550781,500,375,2000,,,0,239,867,239,169494,50,222,50547,290,1200,300,2526,380,100,380,260,11597,260,26221,100,241,2100
FOD,,,400,249,989,450,6788,400,6797,625,269,625,871,500,500,1000,290,,,0,,,0,586.7999877929688,1178,685,1260,65,342,5667,420,,,0,372,400,372,732.469970703125,50,732,1788,8818,350,42215
FSE,,,996590.125,1,996000,30,1,800000,1,985000,1,985000,15,2,850000,9,425346.375,,,0,,,0,948000,2,948000,8,1,900000,1,425346.375,,,0,,,0,959000,2,960000,3,1,650000,1
FUN,,,160000,17,249000,21,,,0,140000,30,200000,33,,,0,59586.98046875,,,0,,,0,165000,212,165000,214,,,0,59586.98046875,,,0,,,0,150000,,,0,,,0
GAL,57,,399,596,399,1108,80,300,12116,170,178,248,16327,2000,180,27138,150,1161,150,8728,,,0,255,113,250,47767,30,230,10553,215,1100,215,1110,,,0,250,15,329,23821,225,250,67581
GC,,,410,2681,439,24467,237,410,8749,467.7099914550781,350,469,6337,1860,415,2756,153.66000366210938,,,0,,,0,400,20,430,17820,514,400,9614,350,,,0,30,350,30,400,703,495,3625,1000,300,3090
GCH,,,14400,2,14500,2,,,0,20000,48,14000,50,,,0,20162.330078125,,,0,,,0,25000,5,40000,7,,,0,20162.330078125,1,20200,1,,,0,10000,,,0,,,0
GEN,,,240000,2,244000,19,1,164000,1,200000,3,200000,9,,,0,251289.75,,,0,,,0,240000,2,239000,7,1,163000,1,251289.75,,,0,,,0,210000,1,200000,4,5,160000,5
GIN,,,1950,197,1950,4980,69,1820,3421,2060,19,2060,6179,23,1650,3131,3275,51,3500,600,,,0,2180,240,2200,15745,1200,1750,3921,1300,500,3200,530,400,1300,400,1880,612,1880,17983,100,1350,1750
GL,,,420,265,420,56664,37,354,128249,394,69,394,62597,9,340,106756,700,3327,400,3869,,,0,400,3248,400,73675,235,370,171601,390,415,390,2414,23,300,23,376,383,376,29347,6000,300,113144
GNZ,,,8000,,,0,,,0,32000,1,25000,11,,,0,43211.30078125,,,0,,,0,150,,,0,,,0,43211.30078125,,,0,,,0,43211.30078125,10,60000,10,,,0
GRA,,,5000,2,4990,897,206,3000,1206,4994.66015625,65,4990,1012,6,3500,770,4200,,,0,,,0,4340,10,4340,4521,27,3660,2000,3290,,,0,,,0,4000,42,6000,751,233,4000,4382
GRN,86,,540.6599731445312,8961,550,39984,662,463,43712,462,296,500,4517,2742,462,24082,450,478,499,759,,,0,560,50,570,27923,1754,500,55171,371.07000732421875,,,0,246,350,465,508,55,508,34109,145,501,43544
GV,,,2700,42,3580,180,660,2700,4808,2500,18,2500,1769,,,0,1032.550048828125,,,0,,,0,3000,2,2980,2111,500,2200,2180,2440,7,2440,7,,,0,4782.9501953125,106,4800,468,2,2210,584
GWS,,,11000000,1,12400000,4,1,10100000,1,11000000,1,13000000,1,1,11000000,1,5335434,,,0,,,0,13000000,1,13000000,12,,,0,5335434,,,0,,,0,13000000,1,13000000,1,2,11000000,2
H,50,,139,22,139,104768,174,126,175349,137.3800048828125,29004,138,172196,50,135,116393,110,,,0,676,110,5676,134,472,134,97247,175,115,98918,150,520,150,2071,500,140,18897,114,1000,112,239475,44086,107,235385
H2O,10,,56.099998474121094,28206,63.20000076293945,2797511,73409,56.099998474121094,87807,61.900001525878906,1804,61.900001525878906,336344,91879,55.400001525878906,225554,52.400001525878906,1925,64,30732,29938,52,39938,78.69999694824219,1791,78.69999694824219,440490,200,60.5,346906,55,16766,55,46903,20000,41,27309,60,26426,60,667520,10000,58,129387
HAB,,,140000,2,140000,2,10,120000,10,134450,5,135000,5,10,105000,28,53399.55078125,,,0,,,0,124000,2,124000,16,10,100000,10,110000,,,0,5,110000,5,125000,,,0,20,100000,20
HAL,75,,475,1411,475,51643,10000,310,36267,485,10,484,71511,40,301,7346,386.6499938964844,2350,400,4600,500,280,1963,375,3546,375,95220,30,284,23209,344.510009765625,,,0,1000,309,1500,399,1300,397,64614,10,348,20278
HAM,,,7000000,,,0,,,0,6900000,1,5750000,1,,,0,2823502.5,,,0,,,0,5750000,1,5750000,2,,,0,2823502.5,,,0,,,0,2823502.5,,,0,,,0
HCB,,,4180000,2,4080000,9,,,0,3800000,1,4350000,5,1,3800000,2,1709085.375,,,0,,,0,4000000,1,4190000,3,,,0,1709085.375,,,0,,,0,5000000,1,4370000,1,1,1350000,1
HCC,,,725,748,796,19105,950,725,10212,758,503,758,17722,1150,705,3650,640,,,0,,,0,798,696,779,5117,1400,700,9140,620,400,620,400,,,0,734,514,734,12962,970,650,1470
HCP,88,,441,977,454,77959,1955,441,58516,450,400,449,23230,4,416,20099,350,72,499,72,,,0,487,1000,475,39614,5,401,35027,400,,,0,514,300,514,434,25,434,37213,1425,421,85220
HD,,,4679.52001953125,1000,7500,1000,10,3850,391,6500,117,6500,767,200,4000,1240,1599.6199951171875,50,4000,50,,,0,3890,306,3890,3226,30,3550,1586,1599.6199951171875,,,0,,,0,4500,30,6000,31,4,4100,559
HE,75,,235,575,235,87074,600,187,133491,279,100,278,21049,38,243,7685,350,113,350,113,,,0,250,3240,250,89263,40,249,37596,160,580,250,580,200,90,200,238.5800018310547,1358,238,21665,10000,200,10100
HE3,,,510,85,510,29225,80,480,5431,480,1267,568,1267,50,460,6976,0.3199999928474426,,,0,,,0,599,430,599,1009,1400,285,17466,500,20,942,20,44,500,454,600,620,600,620,350,450,5108
HER,,,3880,4606,5000,10594,243,3880,11225,4050,12,4170,4064,44,3600,1320,2000,,,0,720,3800,1220,3810,570,4300,9837,566,3810,6658,2400,,,0,200,3000,400,3750,20,4000,6594,1000,3500,14230
HEX,,,2000,13403,2000,20628,1,80,1,200,70,500,7169,,,0,41.13999938964844,,,0,,,0,2000,3306,2000,3306,,,0,41.13999938964844,,,0,,,0,2000,1671,2000,1671,,,0
HHP,,,8000,200,10000,201,4,1000,4,10000,5,8900,5,,,0,3360.39990234375,,,0,,,0,5000,45,5000,48,,,0,3360.39990234375,,,0,,,0,10000,,,0,,,0
HMS,,,2490,50,2460,33187,6,1890,5233,1880,278,1880,11621,500,1810,1512,3400,64,3400,83,3,1900,3,1990,2115,1990,9683,15,1910,4508,2300,141,2300,678,,,0,1990,441,1990,4436,50,1710,4463
HNZ,,,75000,,,0,,,0,90000,29,90000,29,,,0,99221.109375,,,0,,,0,99221.109375,,,0,,,0,99120.1015625,,,0,,,0,99221.109375,,,0,,,0
HOG,,,9990,108,9990,113,92,7210,401,10250,5,10400,166,,,0,3905.030029296875,,,0,,,0,18000,10,16000,30,,,0,500,19,7500,19,,,0,9700,5,15000,5,,,0
HOP,,,3950,120,3940,1775,236,3050,4722,3690,45,3540,3011,350,3000,3023,2400,,,0,,,0,3510,50,3510,2433,3,3500,7082,2620,,,0,,,0,3831.39990234375,232,3240,1265,500,2830,1300
HPC,,,37039.98046875,100,35000,400,100,30000,100,35000,,,0,96,35000,116,13101.5,,,0,,,0,38900,20,38900,251,100,35000,158,28000,,,0,,,0,40000,10,40000,20,10,36000,10
HPR,,,1300000,1,1990000,2,,,0,1350000,1,1350000,3,,,0,1750000,,,0,,,0,1700000,1,1480000,5,1,1250000,1,743176.25,,,0,,,0,1490000,1,1400000,3,,,0
HSE,,,15700,4,15700,2584,14,14500,717,15900,120,15900,1941,50,15500,163,17500,100,17000,213,,,0,13400,1,13400,1675,2,13000,451,16000,40,15000,42,30,5000,30,13800,22,13800,1673,300,10800,444
HSS,,,3650,906,3640,3006,50,2370,3194,3090,615,3090,1164,43,2900,1624,2500,,,0,2000,2000,2000,3240,536,3250,3542,2,2800,3949,2500,190,2500,210,,,0,3410,825,3410,949,15,2910,1074
HTE,,,3990000,1,4000000,4,1,2000000,2,4350000,1,4320000,4,,,0,1699123.75,,,0,,,0,3990000,1,3990000,6,,,0,1699123.75,,,0,,,0,5000000,1,5000000,1,,,0
HYR,,,4030000,1,4010000,4,,,0,3100000,1,3410000,1,,,0,1418066.875,,,0,,,0,5000000,1,3720000,6,,,0,1418066.875,,,0,,,0,2850000,,,0,,,0
I,,,2100,655,2100,1281,500,800,1200,1300,22,1800,941,1666,1300,7163,1500,100,1000,100,,,0,2220,410,2220,2276,385,1500,5260,1110,,,0,30,1000,30,670,82,1670,1826,80,670,80
IDC,11000,,11000,278,11200,777,100,11000,100,11000,1160,11100,1269,100,11000,100,10324.98046875,,,0,,,0,11000,73,11100,2938,100,11000,100,10324.98046875,10,15400,10,,,0,11100,53,11100,79,100,11000,100
IMM,,,100000,11,125000,20,,,0,135000,3,135000,35,6,110000,16,68316.59375,,,0,,,0,137500,,,0,8,90000,13,68316.59375,,,0,,,0,100000,,,0,7,100000,7
IND,,,3900,2500,4990,3203,466,3900,1066,4800,66,4800,430,100,3500,100,1977.510009765625,,,0,,,0,4755.72998046875,13,4760,6150,472,4000,2066,5000,24,7000,24,,,0,4262.0400390625,92,4500,664,20,4000,31
INS,,,199,6048,198,744733,100,170,238047,198,6981,198,301297,1100,152,265791,200,2790,200,12790,,,0,157.88999938964844,10000,185,465570,10000,158,285996,200,13887,200,17622,1000,100,1000,200,83080,200,260218,100,171,271560
JUI,,,2,98,25000,100,284,2,384,40000,29,100000,309,,,0,1102.27001953125,280,100000,280,,,0,1,1,99000,1,1,1,2,1102.27001953125,,,0,,,0,30000,118,30000,121,,,0
KOM,,,1000,264,1000,40258,100,970,12403,1000,1803,1000,25240,1953,920,5233,1250,190,1500,951,674,1250,674,1020,1386,1020,54908,4401,1010,36867,1600,,,0,50,1300,4100,978,2389,978,25988,4956,950,30170
KR,,,120,8498,131,39155,995,120,4694,50,565,118,50046,,,0,133.3300018310547,13725,110,14045,,,0,136.27000427246094,4900,135,106260,,,0,133.3300018310547,,,0,,,0,99,1678,99.9000015258789,30017,,,0
KRE,,,15000,204,14400,840,,,0,15000,150,13900,1434,,,0,15423.41015625,,,0,,,0,12000,196,12000,1838,,,0,15423.41015625,50,12000,50,,,0,15000,22,15000,22,,,0
KV,,,35000,152,35000,152,98,31000,733,29000,39,32500,400,34,29000,774,30000,,,0,,,0,33343.75,31,33500,831,40,28600,1128,34000,11,34000,11,,,0,31500,89,31500,154,20,28500,733
LBH,,,6200,148,6200,4949,4,5410,3059,6000,279,6290,2611,4,5550,704,6000,43,6000,143,,,0,6090,3,6080,3895,6,4660,2057,6000,384,6000,2628,82,4000,82,6200,2,6200,2471,2,5260,872
LC,,,10200,5,10200,45,15,7510,775,10300,13,10300,930,100,7000,595,3180.050048828125,24,9000,64,,,0,8000,760,8000,2164,63,7500,1249,5000,10,5000,155,,,0,11000,195,11000,195,100,6000,130
LCB,,,817437.875,4,817000,28,1,640000,6,857000,11,858000,11,2,730000,4,352370.59375,,,0,,,0,745000,2,745000,36,1,317000,3,352370.59375,,,0,,,0,775000,1,800000,7,1,501000,1
LCR,,,4000,15,4000,57,100,1800,100,4886.4599609375,100,5600,104,100,1800,100,2948.659912109375,53,7370,53,,,0,5791.85009765625,43,6000,43,35,2120,93,2948.659912109375,,,0,,,0,7000,48,5000,180,,,0
LD,,,12200,162,12200,1790,60,11700,509,11690.3896484375,1,11900,13,98,10000,140,5116.1298828125,,,0,,,0,13300,14,13300,175,62,11000,115,5116.1298828125,,,0,,,0,12000,,,0,100,11000,210
LDE,,,14600,4,14600,1243,96,13200,3758,15200,79,15000,1188,200,12900,1244,18000,200,16000,431,,,0,15800,55,15700,1182,18,13000,3834,14836.2998046875,10,16000,17,10,6500,10,13300,44,13200,817,2,9750,593
LDI,,,735,1468,733,3435,250,125,850,499,537,499,1524,910,460,937,282.8699951171875,,,0,,,0,499,11841,499,26699,500,400,500,375,20,740,20,,,0,521.4600219726562,446,524,1908,500,250,500
LES,,,1000,122,1080,5187,411,500,411,351,10,1100,651,50,350,150,228.57000732421875,100,1100,300,,,0,750.5800170898438,500,893,11389,131,750,3131,228.57000732421875,,,0,,,0,1300,24,1190,277,60,601,60
LFE,,,260000,6,260000,122,3,225000,15,249500,14,250000,56,2,235000,13,75323.0703125,,,0,,,0,270250,37,280000,51,5,200000,15,75323.0703125,,,0,,,0,250000,8,270000,33,1,168000,3
LFL,,,494498.75,6,492000,34,,,0,487000,3,488000,9,5,300000,16,156612.59375,,,0,,,0,370000,2,370000,11,1,260000,2,156612.59375,,,0,,,0,440000,1,460000,5,1,250000,1
LFP,,,8700,,,0,,,0,8000,1,7900,169,,,0,7378.10986328125,,,0,,,0,15000,89,15000,139,9,7500,9,7378.10986328125,,,0,,,0,14500,30,14500,81,,,0
LHP,,,4000,24,4000,4601,300,3130,3147,4790,71,4790,2041,100,4010,1318,4600,190,4600,280,,,0,4679.52001953125,56,4990,8653,42,3700,2814,4200,17,4200,77,,,0,3910,38,3910,3913,100,3350,1261
LI,,,1890,518,1890,19362,625,1770,23668,1800,3868,1800,19485,500,1600,610,1200,152,2100,152,,,0,1460,344,1840,9933,290,1460,4701,2190,,,0,50,1000,50,1910,1449,1900,4482,150,1600,5784
LIO,,,366,3885,367,73124,120,303,6318,366.3800048828125,163,367,21045,1792,222,4392,200,1000,360,1526,,,0,375,11358,375,36505,1458,250,17884,330,,,0,69,100,69,464,1000,464,12374,688,400,6429
LIS,450000,,450100.5625,2,519000,8,100,450000,100,540049.4375,2,545000,21,1,460000,105,256217.671875,,,0,,,0,600000,1,525000,14,2,453000,181,256217.671875,,,0,,,0,600000,,,0,2,451000,102
LIT,,,30000,429,30000,430,188,24400,189,19000,,,0,,,0,13530.98046875,,,0,,,0,24000,18,29500,21,,,0,13530.98046875,,,0,,,0,18800,,,0,,,0
LOG,68000,,68100,40,68100,473,100,68000,100,68100,82,68900,154,3,68100,110,65000,,,0,,,0,68000,14,74000,1054,100,68000,100,69700,,,0,,,0,75000,26,75000,26,100,68000,120
LSE,,,13500,1,13500,748,150,12500,1334,13200,34,13100,1986,296,11100,696,15000,100,14000,193,,,0,14100,231,14100,2529,209,11300,2781,13327.490234375,6,13000,106,50,7900,100,14600,70,14200,1264,250,12000,702
LSL,,,480000,1,450000,21,,,0,486000,1,485000,7,,,0,223532.015625,,,0,,,0,420000,1,420000,2,,,0,223532.015625,,,0,,,0,494000,1,460000,9,,,0
LST,34,,199,1000,199,207564,4967,160,49076,164,188,164,91745,10,141,103729,139,,,0,,,0,153,44,154,66946,206,153,45729,115,1636,150,15000,734,115,2068,134.27999877929688,100,154,83200,100,135,68273
LTA,,,5400,183,5400,3833,8,4530,2436,5135,52,5140,5724,4,4800,251,5700,30,5500,450,280,4000,280,4868.75,151,4880,4305,82,4600,2453,4546.91015625,128,4700,256,67,3400,67,5100,36,5090,1124,100,4200,880
LU,,,150000,5,150000,5,,,0,100000,6,130000,16,10,100000,10,62139.3515625,,,0,,,0,90100,4,140000,4,1,90100,40,62139.3515625,,,0,,,0,120000,3,120000,3,,,0
MAG,87,,87,47,499,6983,100,87,100,294.0199890136719,103,499,732,100,87,100,117.55000305175781,14,300,14,,,0,309,80,308,6474,281,170,2881,117.55000305175781,10,350,10,,,0,233,80,232,265,252,90,352
MAI,86,,496.55999755859375,9139,500,10425,182,412,34386,479,500,478,7593,3000,461,28559,400,144,499,464,,,0,463,924,462,25987,95,422,50111,310,,,0,,,0,445,17,445,21574,296,405,22118
MB,,,9200,38,9200,2534,75,8760,1483,9250,25,9240,339,200,9010,1531,8000,,,0,,,0,8870,446,8870,3611,5,8600,574,8400,,,0,,,0,9241.91015625,94,9500,610,7,8500,909
MCB,,,520000,1,530000,1,,,0,510000,1,520000,1,1,350000,1,174463.09375,,,0,,,0,450000,1,450000,3,,,0,174463.09375,,,0,,,0,517000,1,480000,4,,,0
MCG,12,39,38.099998474121094,100,39,91526,7348,38.099998474121094,119932,37.599998474121094,5,37.70000076293945,461281,500,34.5,166601,39,4699,39,4699,5000,35,6400,37,200,37,291092,1072,34.20000076293945,398281,22.549999237060547,97600,24,420219,,,0,37.900001525878906,66408,37.900001525878906,187239,1000,35.20000076293945,316808
MEA,,,5060,68,5060,10643,892,4700,6972,5370,53,5350,3197,898,5100,1196,3800,20,7000,20,,,0,6000,65,5690,7338,192,5260,11824,5000,20,3900,36,,,0,5490,75,5490,1992,2988,5100,8452
MED,,,1550,2936,1540,50035,213,1280,7509,1450,155,1450,18901,168,1310,4152,1700,2115,1700,2566,3,1310,192,1470,2000,1460,40822,20,1400,10464,1700,25,1700,77,200,1300,321,1660,484,1660,18157,70,1370,9049
MFE,,,154407.828125,2,152000,136,,,0,123000,1,123000,106,12,110000,12,43967.33984375,,,0,,,0,143750,4,149000,125,3,60000,3,43967.33984375,,,0,,,0,149000,2,149000,46,,,0
MFK,,,399,340,399,16625,22,250,113866,355,318,355,54834,372,260,109043,395,988,395,2964,,,0,288,192,290,45994,2149,288,115944,320,310,320,804,,,0,350,1535,350,8785,3230,300,103523
MFL,,,190000,2,185000,30,1,124000,1,195000,1,198000,3,,,0,78679.640625,,,0,,,0,158000,3,159000,23,,,0,78679.640625,,,0,,,0,193502.234375,1,208000,7,1,125000,1
MG,,,118,1500,118,88139,500,96.19999694824219,52500,91.5,8133,115,121828,290,91.5,99982,90,4400,90,24400,,,0,100,20,100,305177,12000,99,124780,100,840,140,2323,800,50,800,150,800,150,16164,100,98.19999694824219,10924
MGC,,,37083.328125,4,39000,16,1,3300,1,13800,2,13900,106,,,0,8511.919921875,105,17000,110,,,0,5000,8,15000,204,,,0,20000,26,20000,26,,,0,10347.4697265625,6,14000,54,,,0
MGS,41,,246,37,410,11345,126,246,10906,212,397,275,6238,110,212,1527,170,7500,200,10000,,,0,200,903,200,38102,157,160,16177,220,823,220,1384,,,0,300,743,300,2461,400,230,4477
MHL,,,5210,47,6720,5573,989,5210,3103,5100,16,5430,2502,1018,5100,1018,2700,136,7000,736,,,0,5110,10,5740,6226,231,5100,1701,7000,115,7000,115,,,0,5950,90,5930,5088,24,3460,1085
MHP,,,6993.169921875,29,9990,30,2,3000,1002,6685,73,6800,173,,,0,4800,,,0,,,0,4000,25,7000,49,,,0,2094.1298828125,10,5000,110,,,0,6900,50,6900,50,15,3200,87
MLI,,,26900,34,27000,287,236,26000,436,25919.220703125,1,25500,96,39,17000,39,10232.259765625,,,0,,,0,27800,23,27800,79,50,26000,208,10232.259765625,,,0,,,0,22300,,,0,37,22300,66
MPC,,,2000,108,1990,10085,900,1500,900,1700,461,2480,8392,136,1700,1536,656.3099975585938,,,0,,,0,1990,368,1990,5647,247,1700,1467,400,10,2600,10,,,0,2500,442,2490,4701,,,0
MSL,,,318000,2,310000,20,1,260000,7,410000,,,0,1,225000,11,90378.2421875,,,0,1,140000,1,280000,3,280000,19,1,170000,2,90378.2421875,,,0,,,0,344000,1,345000,6,,,0
MTC,,,450,163,1980,220,1492,450,1492,50,158,4000,158,,,0,447.30999755859375,,,0,,,0,1000,200,1990,4546,2000,60,4000,447.30999755859375,,,0,,,0,4000,55,4000,55,,,0
MTP,,,1516.6099853515625,296,1690,29508,6,1420,4853,2000,457,1990,4177,86,1390,86,3000,,,0,,,0,1700,1815,1700,25818,50,1500,2146,1023.47998046875,,,0,,,0,2400,480,2100,2114,1000,1910,6149
MUS,,,330,2747,330,26182,8637,280,18189,368.5199890136719,1808,370,3203,10,301,22078,170.36000061035156,,,0,,,0,389,674,389,21031,592,253,16827,316,,,0,,,0,270.7200012207031,261,371,12217,905,270,14293
MWF,,,266,4342,322,18540,661,266,101688,293.0899963378906,1000,299,4747,2000,111,102518,300,,,0,,,0,290,858,290,18526,1040,240,103040,187.11000061035156,100,410,100,,,0,451,162,451,8994,150,250,100650
N,33,,98,4516,98,379405,198,81.5,68236,100,9059,100,276601,400,96,30192,150,5000,110,9600,1000,100,1500,89.9000015258789,5721,89.9000015258789,569519,100,76.19999694824219,61095,150,1500,150,15140,300,120,1140,125,3393,125,164438,20000,81.0999984741211,260995
NA,25,,28,500,27.899999618530273,264033,42083,25.100000381469727,42183,25,708,25.100000381469727,33206,100,25,100,30,3000,20,4647,412,1.100000023841858,5546,26.200000762939453,4032,26.200000762939453,160369,100,25,100,12.899999618530273,3000,24,7524,4579,1,4579,25,365,25.200000762939453,144962,100,25,100
NAB,,,198,468,198,4019,,,0,130,996,150,18961,7433,130,7433,150,62,350,62,,,0,167,1780,166,24836,40,115,15620,140,1170,300,1170,1000,100,1180,90,2218,145,10419,40,85,40
NCS,,,44.79999923706055,68847,44.79999923706055,2257946,100000,36,471548,39.900001525878906,8007,38.79999923706055,745688,1520,36,61432,72,1367,56,3359,,,0,37,99439,37,3307334,17178,35,517178,42,3700,42,3705,,,0,48,2959,48,161874,10000,40,150000
NE,150,,375,8366,375,13976,2000,256,5831,400,275,400,7630,350,381,1940,400,,,0,,,0,380,931,380,3518,50,300,2049,200,1500,200,5988,,,0,417,6361,417,24825,200,341,3763
NF,,,7000,10,9000,62,1,7000,1,8500,25,8500,164,,,0,5116.1298828125,,,0,,,0,5990,1,5990,376,,,0,5116.1298828125,,,0,,,0,14224.83984375,1,20000,1,,,0
NFI,,,19,21791,19,923119,20000,15.300000190734863,670000,17.68000030517578,5069,17.799999237060547,529724,90170,14,190170,15,8400,20,8400,,,0,18.399999618530273,70437,18.399999618530273,1875031,164985,17.5,828325,18,4800,18,14800,,,0,16,101217,16,461395,115041,14.5,425041
NG,,,1700,72,2720,16102,100,1710,3969,2500,25,2490,2702,,,0,1300,60,1300,60,,,0,1254.77001953125,50,1680,8446,830,1250,2855,950,76,4000,76,,,0,2200,242,2200,1829,789,800,789
NL,,,8600,153,8590,8660,60,8300,5043,8500,79,8500,2859,273,7000,2731,6300,50,8700,50,100,6500,100,8176.10986328125,14,8190,5148,55,7800,2179,8000,40,8000,56,,,0,7937.509765625,5,8220,2100,21,7100,1650
NN,,,62500,7,62500,755,354,60000,354,63847.69921875,40,63600,125,100,58100,110,30000,,,0,,,0,65000,21,65000,59,90,61000,271,29378.310546875,,,0,,,0,65000,3,65000,3,100,57100,194
NOZ,,,65000,,,0,5,65000,62,95000,8,95000,14,10,65000,40,43575.33984375,,,0,,,0,100000,9,100000,9,10,65000,55,43575.33984375,,,0,,,0,100000,,,0,10,65000,10
NR,,,439.69000244140625,8750,450,100783,2000,395,72000,450,2607,450,22607,6000,392,21217,600,10000,500,20000,,,0,472,128,472,216709,5000,400,68600,400,1300,470,1300,,,0,450,9626,579,36714,100,450,63500
NS,,,399,507,399,126068,985,380,32985,370,82,370,67511,791,350,11197,500,4000,392,11594,,,0,375,224,380,73053,5750,375,30401,417.44000244140625,,,0,,,0,381,7087,381,109117,100,322,10389
NST,,,2900,17,2900,1493,10,1480,341,2830,248,2810,575,500,2000,500,1200,16,2500,66,,,0,2340,181,2340,1577,100,1600,713,1570,202,2500,202,50,1000,50,2890,308,2880,1610,10,1550,75
NUT,88,,381,100,435,14419,21,381,36858,330,600,399,10244,1878,330,33622,300,228,450,228,,,0,385,271,401,9745,209,383,10350,275,200,300,200,639,275,639,439,58,439,20439,322,404,46871
NV1,135000,,136000,1,170000,59,4,136000,204,150000,1,210000,26,1,155000,107,93565.953125,,,0,,,0,135000,3,170000,27,100,135000,100,93565.953125,,,0,,,0,135000,2,250000,7,100,135000,100
NV2,200000,,208583.328125,1,269000,7,100,200000,100,220000,4,275000,29,7,220000,107,130116.9375,,,0,,,0,200000,100,289000,112,100,200000,100,130116.9375,,,0,,,0,220000,3,220000,14,1,201000,101
O,32,,114,4780,114,307522,8,95.4000015258789,100716,109,1641,109,187392,72801,107,111355,130,752,130,12548,5000,100,7000,125,58,125,223939,2991,123,192063,140,3000,130,15200,600,125,8297,106,12946,106,262341,55,102,87225
OFF,,,133.64999389648438,8152,134,97610,1400,115,43911,134,1294,134,40450,5000,90,9497,130,9300,130,11320,,,0,138,1900,136,53694,2490,120,35810,130,2500,125,2500,1000,50,1000,125,420,125,70870,5870,100,46735
OLF,,,10000,,,0,500,1200,2556,2000,2918,2000,3031,500,1200,620,949.5800170898438,,,0,,,0,3000,12,3500,12,170,1100,664,949.5800170898438,60,2000,60,,,0,2700,240,3300,300,11,2700,603
OS,,,64000,63,64000,63,50,51000,137,55873,16,59000,24,,,0,45000,,,0,,,0,63900,2,63900,65,4,57000,378,30272.3203125,,,0,,,0,65000,12,65000,12,,,0
OVE,40,153,151,179,151,29238,1501,145,32898,152,258,152,30330,210,140,111120,148.6300048828125,991,150,991,1926,145,2526,152,1710,152,35256,96,149,47240,148,770,148,1828,7959,95,8959,153,100,153,30907,457,150,61734
PBU,,,21000,46,21000,316,100,16000,100,21000,22,21000,348,49,18100,60,8070.6201171875,,,0,,,0,23300,23,23200,55,5,12100,5,8070.6201171875,,,0,,,0,23100,489,23100,499,20,22000,190
PCB,,,2700,312,2700,15193,541,2500,4541,2780,326,2780,6176,1000,2350,3430,2300,,,0,,,0,2710,50,2720,4185,1603,2600,6492,802.4199829101562,,,0,,,0,2650,150,2680,1088,1268,2020,2268
PDA,,,3690,91,3690,1440,7,2810,437,3400,286,3400,644,16,2800,256,5000,43,5000,43,50,2200,50,3900,189,3900,739,1,3000,1733,2550,354,4500,354,,,0,3730,179,3730,824,1,2860,168
PE,,,14.859999656677246,680,14.5,1509092,14697,11.899999618530273,1655520,11.699999809265137,18922,12,5195883,231,11.699999809265137,2277446,12.100000381469727,5000,12.100000381469727,205000,,,0,13,105763,13,3844353,1500,12.199999809265137,2033958,11,10100,11,53609,10000,10,60000,12,75698,12,2919418,143884,11,1238784
PFE,,,810,300,990,3018,1980,810,2274,900,5000,880,8842,,,0,825,280,825,280,,,0,1009.4299926757812,60,1080,710,1900,900,3999,1150,270,800,270,119,500,119,958,107,958,2437,470,850,650
PFG,,,4500000,2,4500000,2,,,0,2000907.875,,,0,,,0,2000907.875,,,0,,,0,3690000,,,0,,,0,2000907.875,,,0,,,0,2000907.875,,,0,,,0
PG,,,69,75625,69,318912,250,65,470791,65,2279,65,80395,800,59.099998474121094,322737,60,5082,60,5082,50000,56,50000,62.70000076293945,42183,62.70000076293945,784509,50000,57,838548,50,6500,52,33300,1923,48,11923,52.099998474121094,3829,59.5,358384,45000,53,97852
